marathon,marathon_name,state_id,city,finishers,mean_time,lat,lng,elevation_m,date,month,day,year
Two Cities Marathon,Two Cities Marathon,TX,Fresno,744,268.57,29.5357,-95.4693,16.6,2010-11-01,11,1,2010
Two Cities Marathon,Two Cities Marathon,TX,Fresno,600,267.36,29.5357,-95.4693,16.6,2011-11-01,11,1,2011
Two Cities Marathon,Two Cities Marathon,TX,Fresno,976,266.66,29.5357,-95.4693,16.6,2012-11-01,11,1,2012
Two Cities Marathon,Two Cities Marathon,TX,Fresno,483,273.63,29.5357,-95.4693,16.6,2013-11-01,11,1,2013
"Umstead Trail
  Marathon",Umstead Trail Marathon,FL,Raleigh,131,264.77,29.4479,-82.468,38.65,2005-03-07,3,7,2005
"Umstead Trail
  Marathon",Umstead Trail Marathon,FL,Raleigh,142,290.17,29.4479,-82.468,38.65,2006-03-07,3,7,2006
"Umstead Trail
  Marathon",Umstead Trail Marathon,FL,Raleigh,144,267.51,29.4479,-82.468,38.65,2007-03-07,3,7,2007
"Umstead Trail
  Marathon",Umstead Trail Marathon,FL,Raleigh,153,268.29,29.4479,-82.468,38.65,2008-03-07,3,7,2008
"Umstead Trail
  Marathon",Umstead Trail Marathon,FL,Raleigh,154,275.84,29.4479,-82.468,38.65,2009-03-07,3,7,2009
"Umstead Trail
  Marathon",Umstead Trail Marathon,FL,Raleigh,162,267.06,29.4479,-82.468,38.65,2010-03-07,3,7,2010
"Umstead Trail
  Marathon",Umstead Trail Marathon,FL,Raleigh,171,267.05,29.4479,-82.468,38.65,2011-03-07,3,7,2011
"Umstead Trail
  Marathon",Umstead Trail Marathon,FL,Raleigh,169,279.17,29.4479,-82.468,38.65,2012-03-07,3,7,2012
"Umstead Trail
  Marathon",Umstead Trail Marathon,FL,Raleigh,358,263.07,29.4479,-82.468,38.65,2013-03-07,3,7,2013
"University of Okoboji
  Marathon",University of Okoboji Marathon,IA,Okoboji,164,263.57,43.3908,-95.1389,413.83,2000-07-18,7,18,2000
"University of Okoboji
  Marathon",University of Okoboji Marathon,IA,Okoboji,116,278.04,43.3908,-95.1389,413.83,2001-07-18,7,18,2001
"University of Okoboji
  Marathon",University of Okoboji Marathon,IA,Okoboji,89,271.82,43.3908,-95.1389,413.83,2002-07-18,7,18,2002
"University of Okoboji
  Marathon",University of Okoboji Marathon,IA,Okoboji,97,265.34,43.3908,-95.1389,413.83,2003-07-18,7,18,2003
"University of Okoboji
  Marathon",University of Okoboji Marathon,IA,Okoboji,128,256.68,43.3908,-95.1389,413.83,2004-07-18,7,18,2004
"University of Okoboji
  Marathon",University of Okoboji Marathon,IA,Okoboji,69,275.03,43.3908,-95.1389,413.83,2005-07-18,7,18,2005
"University of Okoboji
  Marathon",University of Okoboji Marathon,IA,Okoboji,79,291.38,43.3908,-95.1389,413.83,2006-07-18,7,18,2006
"University of Okoboji
  Marathon",University of Okoboji Marathon,IA,Okoboji,119,262.06,43.3908,-95.1389,413.83,2007-07-18,7,18,2007
"University of Okoboji
  Marathon",University of Okoboji Marathon,IA,Okoboji,101,261.56,43.3908,-95.1389,413.83,2008-07-18,7,18,2008
"University of Okoboji
  Marathon",University of Okoboji Marathon,IA,Okoboji,90,256.93,43.3908,-95.1389,413.83,2009-07-18,7,18,2009
"University of Okoboji
  Marathon",University of Okoboji Marathon,IA,Okoboji,118,281.5,43.3908,-95.1389,413.83,2010-07-18,7,18,2010
"University of Okoboji
  Marathon",University of Okoboji Marathon,IA,Okoboji,104,280.54,43.3908,-95.1389,413.83,2011-07-18,7,18,2011
"University of Okoboji
  Marathon",University of Okoboji Marathon,IA,Okoboji,114,270.91,43.3908,-95.1389,413.83,2012-07-18,7,18,2012
"University of Okoboji
  Marathon",University of Okoboji Marathon,IA,Okoboji,79,257.53,43.3908,-95.1389,413.83,2013-07-18,7,18,2013
USA Fit Marathon,USA Fit Marathon,TX,Sugar Land,89,367.26,29.5935,-95.6357,27.29,2009-02-02,2,2,2009
USA Fit Marathon,USA Fit Marathon,TX,Sugar Land,192,311,29.5935,-95.6357,27.29,2010-02-02,2,2,2010
USA Fit Marathon,USA Fit Marathon,TX,Sugar Land,268,310.58,29.5935,-95.6357,27.29,2011-02-02,2,2,2011
USA Fit Marathon,USA Fit Marathon,TX,Sugar Land,167,298.5,29.5935,-95.6357,27.29,2012-02-02,2,2,2012
USA Fit Marathon,USA Fit Marathon,TX,Sugar Land,394,313.83,29.5935,-95.6357,27.29,2013-02-02,2,2,2013
Utah Valley Marathon,Utah Valley Marathon,UT,Provo,204,255.65,40.2457,-111.6457,2275.22,2008-06-06,6,6,2008
Utah Valley Marathon,Utah Valley Marathon,UT,Provo,595,264.1,40.2457,-111.6457,2275.22,2009-06-06,6,6,2009
Utah Valley Marathon,Utah Valley Marathon,UT,Provo,1438,257.59,40.2457,-111.6457,2275.22,2010-06-06,6,6,2010
Utah Valley Marathon,Utah Valley Marathon,UT,Provo,1635,257.79,40.2457,-111.6457,2275.22,2011-06-06,6,6,2011
Utah Valley Marathon,Utah Valley Marathon,UT,Provo,2044,267.19,40.2457,-111.6457,2275.22,2012-06-06,6,6,2012
Utah Valley Marathon,Utah Valley Marathon,UT,Provo,1463,256.57,40.2457,-111.6457,2275.22,2013-06-06,6,6,2013
"Vancouver USA
  Marathon",Vancouver USA Marathon,WA,Vancouver,798,272.29,45.6367,-122.597,243.91,2011-05-31,5,31,2011
"Vancouver USA
  Marathon",Vancouver USA Marathon,WA,Vancouver,566,279.63,45.6367,-122.597,243.91,2012-05-31,5,31,2012
"Vancouver USA
  Marathon",Vancouver USA Marathon,WA,Vancouver,631,267.59,45.6367,-122.597,243.91,2013-05-31,5,31,2013
VENTURA MARATHON,VENTURA MARATHON,NM,Ventura,670,253.41,32.2438,-107.6832,1253.13,2013-10-25,10,25,2013
Veterans Marathon,Veterans Marathon,IN,Columbia City,180,250.76,41.1612,-85.4855,267.66,2009-11-14,11,14,2009
Veterans Marathon,Veterans Marathon,IN,Columbia City,271,245.53,41.1612,-85.4855,267.66,2010-11-14,11,14,2010
Veterans Marathon,Veterans Marathon,IN,Columbia City,217,256.42,41.1612,-85.4855,267.66,2011-11-14,11,14,2011
Veterans Marathon,Veterans Marathon,IN,Columbia City,365,260.52,41.1612,-85.4855,267.66,2012-11-14,11,14,2012
Veterans Marathon,Veterans Marathon,IN,Columbia City,279,268.58,41.1612,-85.4855,267.66,2013-11-14,11,14,2013
"Virginia Creeper
  Marathon",Virginia Creeper Marathon,VA,Abingdon,178,261.68,36.7089,-81.9713,725.03,2000-03-15,3,15,2000
"Virginia Creeper
  Marathon",Virginia Creeper Marathon,VA,Abingdon,91,269.4,36.7089,-81.9713,725.03,2001-03-15,3,15,2001
"Virginia Creeper
  Marathon",Virginia Creeper Marathon,VA,Abingdon,97,259.83,36.7089,-81.9713,725.03,2002-03-15,3,15,2002
"Virginia Creeper
  Marathon",Virginia Creeper Marathon,VA,Abingdon,78,288.64,36.7089,-81.9713,725.03,2003-03-15,3,15,2003
"Virginia Creeper
  Marathon",Virginia Creeper Marathon,VA,Abingdon,104,272.39,36.7089,-81.9713,725.03,2004-03-15,3,15,2004
"Virginia Creeper
  Marathon",Virginia Creeper Marathon,VA,Abingdon,100,269.78,36.7089,-81.9713,725.03,2005-03-15,3,15,2005
"Virginia Creeper
  Marathon",Virginia Creeper Marathon,VA,Abingdon,115,278.56,36.7089,-81.9713,725.03,2006-03-15,3,15,2006
"Virginia Creeper
  Marathon",Virginia Creeper Marathon,VA,Abingdon,103,270.22,36.7089,-81.9713,725.03,2007-03-15,3,15,2007
"Virginia Creeper
  Marathon",Virginia Creeper Marathon,VA,Abingdon,107,286.1,36.7089,-81.9713,725.03,2008-03-15,3,15,2008
"Virginia Creeper
  Marathon",Virginia Creeper Marathon,VA,Abingdon,97,271.02,36.7089,-81.9713,725.03,2009-03-15,3,15,2009
"Virginia Creeper
  Marathon",Virginia Creeper Marathon,VA,Abingdon,95,276.94,36.7089,-81.9713,725.03,2010-03-15,3,15,2010
"Virginia Creeper
  Marathon",Virginia Creeper Marathon,VA,Abingdon,102,280.79,36.7089,-81.9713,725.03,2011-03-15,3,15,2011
"Virginia Creeper
  Marathon",Virginia Creeper Marathon,VA,Abingdon,85,277.66,36.7089,-81.9713,725.03,2012-03-15,3,15,2012
"Virginia Creeper
  Marathon",Virginia Creeper Marathon,VA,Abingdon,72,277.6,36.7089,-81.9713,725.03,2013-03-15,3,15,2013
"Walker/North Country
  Races",Walker/North Country Races,LA,Walker,124,264.12,30.485,-90.8658,8.06,2000-09-19,9,19,2000
"Walker/North Country
  Races",Walker/North Country Races,LA,Walker,110,267.82,30.485,-90.8658,8.06,2001-09-19,9,19,2001
"Walker/North Country
  Races",Walker/North Country Races,LA,Walker,94,258.74,30.485,-90.8658,8.06,2002-09-19,9,19,2002
"Walker/North Country
  Races",Walker/North Country Races,LA,Walker,99,278.02,30.485,-90.8658,8.06,2003-09-19,9,19,2003
"Walker/North Country
  Races",Walker/North Country Races,LA,Walker,71,273.78,30.485,-90.8658,8.06,2004-09-19,9,19,2004
"Walker/North Country
  Races",Walker/North Country Races,LA,Walker,78,287.09,30.485,-90.8658,8.06,2005-09-19,9,19,2005
"Walker/North Country
  Races",Walker/North Country Races,LA,Walker,94,290.91,30.485,-90.8658,8.06,2006-09-19,9,19,2006
"Walker/North Country
  Races",Walker/North Country Races,LA,Walker,106,280.29,30.485,-90.8658,8.06,2007-09-19,9,19,2007
"Walker/North Country
  Races",Walker/North Country Races,LA,Walker,89,269.64,30.485,-90.8658,8.06,2008-09-19,9,19,2008
"Walker/North Country
  Races",Walker/North Country Races,LA,Walker,65,295.54,30.485,-90.8658,8.06,2009-09-19,9,19,2009
"Walker/North Country
  Races",Walker/North Country Races,LA,Walker,63,274.92,30.485,-90.8658,8.06,2010-09-19,9,19,2010
"Walker/North Country
  Races",Walker/North Country Races,LA,Walker,68,275.64,30.485,-90.8658,8.06,2011-09-19,9,19,2011
"Walker/North Country
  Races",Walker/North Country Races,LA,Walker,65,283.32,30.485,-90.8658,8.06,2012-09-19,9,19,2012
"Walker/North Country
  Races",Walker/North Country Races,LA,Walker,50,254.05,30.485,-90.8658,8.06,2013-09-19,9,19,2013
"Watchung Winter
  Marathon",Watchung Winter Marathon,WA,Summit,12,400,47.1694,-122.3628,72.05,2010-01-04,1,4,2010
"Watchung Winter
  Marathon",Watchung Winter Marathon,WA,Summit,23,384.36,47.1694,-122.3628,72.05,2011-01-04,1,4,2011
"Watchung Winter
  Marathon",Watchung Winter Marathon,WA,Summit,32,326.11,47.1694,-122.3628,72.05,2012-01-04,1,4,2012
"Watchung Winter
  Marathon",Watchung Winter Marathon,WA,Summit,32,330.27,47.1694,-122.3628,72.05,2013-01-04,1,4,2013
"Waugoshance Trail
  Marathon",Waugoshance Trail Marathon,MI,Mackinaw City,82,290.1,45.7752,-84.7477,202.24,2012-07-11,7,11,2012
"Waugoshance Trail
  Marathon",Waugoshance Trail Marathon,MI,Mackinaw City,77,292.13,45.7752,-84.7477,202.24,2013-07-11,7,11,2013
Wausau Marathon,Wausau Marathon,WI,Wausau,98,273.29,44.9615,-89.6457,411.53,2012-08-22,8,22,2012
Wausau Marathon,Wausau Marathon,WI,Wausau,138,256.19,44.9615,-89.6457,411.53,2013-08-22,8,22,2013
Wenatchee Marathon,Wenatchee Marathon,WA,Wenatchee,85,245.88,47.4338,-120.3286,1045.77,2005-04-18,4,18,2005
Wenatchee Marathon,Wenatchee Marathon,WA,Wenatchee,117,243.11,47.4338,-120.3286,1045.77,2006-04-18,4,18,2006
Wenatchee Marathon,Wenatchee Marathon,WA,Wenatchee,79,268.65,47.4338,-120.3286,1045.77,2007-04-18,4,18,2007
Wenatchee Marathon,Wenatchee Marathon,WA,Wenatchee,94,256.91,47.4338,-120.3286,1045.77,2008-04-18,4,18,2008
Wenatchee Marathon,Wenatchee Marathon,WA,Wenatchee,76,260.12,47.4338,-120.3286,1045.77,2009-04-18,4,18,2009
Wenatchee Marathon,Wenatchee Marathon,WA,Wenatchee,117,259.82,47.4338,-120.3286,1045.77,2010-04-18,4,18,2010
Wenatchee Marathon,Wenatchee Marathon,WA,Wenatchee,127,256.97,47.4338,-120.3286,1045.77,2011-04-18,4,18,2011
Wenatchee Marathon,Wenatchee Marathon,WA,Wenatchee,107,267.45,47.4338,-120.3286,1045.77,2012-04-18,4,18,2012
Wenatchee Marathon,Wenatchee Marathon,WA,Wenatchee,167,285.1,47.4338,-120.3286,1045.77,2013-04-18,4,18,2013
"Whidbey Island
  Marathon",Whidbey Island Marathon,WA,Oak Harbor,134,251.39,48.2965,-122.6331,-35.1,2002-04-19,4,19,2002
"Whidbey Island
  Marathon",Whidbey Island Marathon,WA,Oak Harbor,140,260.63,48.2965,-122.6331,-35.1,2003-04-19,4,19,2003
"Whidbey Island
  Marathon",Whidbey Island Marathon,WA,Oak Harbor,188,266.27,48.2965,-122.6331,-35.1,2004-04-19,4,19,2004
"Whidbey Island
  Marathon",Whidbey Island Marathon,WA,Oak Harbor,220,256.62,48.2965,-122.6331,-35.1,2005-04-19,4,19,2005
"Whidbey Island
  Marathon",Whidbey Island Marathon,WA,Oak Harbor,288,265.74,48.2965,-122.6331,-35.1,2006-04-19,4,19,2006
"Whidbey Island
  Marathon",Whidbey Island Marathon,WA,Oak Harbor,363,261.17,48.2965,-122.6331,-35.1,2007-04-19,4,19,2007
"Whidbey Island
  Marathon",Whidbey Island Marathon,WA,Oak Harbor,381,261.82,48.2965,-122.6331,-35.1,2008-04-19,4,19,2008
"Whidbey Island
  Marathon",Whidbey Island Marathon,WA,Oak Harbor,282,263.09,48.2965,-122.6331,-35.1,2009-04-19,4,19,2009
"Whidbey Island
  Marathon",Whidbey Island Marathon,WA,Oak Harbor,246,260.84,48.2965,-122.6331,-35.1,2010-04-19,4,19,2010
"Whidbey Island
  Marathon",Whidbey Island Marathon,WA,Oak Harbor,188,267.11,48.2965,-122.6331,-35.1,2011-04-19,4,19,2011
"Whidbey Island
  Marathon",Whidbey Island Marathon,WA,Oak Harbor,217,262.72,48.2965,-122.6331,-35.1,2012-04-19,4,19,2012
"Whidbey Island
  Marathon",Whidbey Island Marathon,WA,Oak Harbor,249,266.01,48.2965,-122.6331,-35.1,2013-04-19,4,19,2013
"Whitefish Point
  Marathon",Whitefish Point Marathon,TX,Paradise,20,274.93,33.1504,-97.6887,312.24,2013-06-13,6,13,2013
"Wild Wild West
  Marathon",Wild Wild West Marathon,CA,Lone Pine,250,327.37,36.5774,-118.0777,2400.05,2000-05-02,5,2,2000
"Wild Wild West
  Marathon",Wild Wild West Marathon,CA,Lone Pine,126,334.02,36.5774,-118.0777,2400.05,2001-05-02,5,2,2001
"Wild Wild West
  Marathon",Wild Wild West Marathon,CA,Lone Pine,86,320.43,36.5774,-118.0777,2400.05,2002-05-02,5,2,2002
"Wild Wild West
  Marathon",Wild Wild West Marathon,CA,Lone Pine,65,354.88,36.5774,-118.0777,2400.05,2003-05-02,5,2,2003
"Wild Wild West
  Marathon",Wild Wild West Marathon,CA,Lone Pine,48,340.16,36.5774,-118.0777,2400.05,2004-05-02,5,2,2004
"Wild Wild West
  Marathon",Wild Wild West Marathon,CA,Lone Pine,60,367.64,36.5774,-118.0777,2400.05,2006-05-02,5,2,2006
"Wild Wild West
  Marathon",Wild Wild West Marathon,CA,Lone Pine,58,348.26,36.5774,-118.0777,2400.05,2007-05-02,5,2,2007
"Wild Wild West
  Marathon",Wild Wild West Marathon,CA,Lone Pine,63,378.26,36.5774,-118.0777,2400.05,2008-05-02,5,2,2008
"Wild Wild West
  Marathon",Wild Wild West Marathon,CA,Lone Pine,77,367.75,36.5774,-118.0777,2400.05,2009-05-02,5,2,2009
"Wild Wild West
  Marathon",Wild Wild West Marathon,CA,Lone Pine,52,361.57,36.5774,-118.0777,2400.05,2010-05-02,5,2,2010
"Wild Wild West
  Marathon",Wild Wild West Marathon,CA,Lone Pine,67,411.46,36.5774,-118.0777,2400.05,2011-05-02,5,2,2011
"Wild Wild West
  Marathon",Wild Wild West Marathon,CA,Lone Pine,38,348.43,36.5774,-118.0777,2400.05,2012-05-02,5,2,2012
"Wild Wild West
  Marathon",Wild Wild West Marathon,CA,Lone Pine,47,395.52,36.5774,-118.0777,2400.05,2013-05-02,5,2,2013
Wineglass Marathon,Wineglass Marathon,NY,Corning,576,245.96,42.147,-77.0561,379.59,2000-10-04,10,4,2000
Wineglass Marathon,Wineglass Marathon,NY,Corning,652,240.4,42.147,-77.0561,379.59,2001-10-04,10,4,2001
Wineglass Marathon,Wineglass Marathon,NY,Corning,721,243.87,42.147,-77.0561,379.59,2002-10-04,10,4,2002
Wineglass Marathon,Wineglass Marathon,NY,Corning,699,242.02,42.147,-77.0561,379.59,2003-10-04,10,4,2003
Wineglass Marathon,Wineglass Marathon,NY,Corning,547,246.1,42.147,-77.0561,379.59,2004-10-04,10,4,2004
Wineglass Marathon,Wineglass Marathon,NY,Corning,535,256.11,42.147,-77.0561,379.59,2005-10-04,10,4,2005
Wineglass Marathon,Wineglass Marathon,NY,Corning,606,251.01,42.147,-77.0561,379.59,2006-10-04,10,4,2006
Wineglass Marathon,Wineglass Marathon,NY,Corning,420,251.06,42.147,-77.0561,379.59,2007-10-04,10,4,2007
Wineglass Marathon,Wineglass Marathon,NY,Corning,551,244.71,42.147,-77.0561,379.59,2008-10-04,10,4,2008
Wineglass Marathon,Wineglass Marathon,NY,Corning,783,249.33,42.147,-77.0561,379.59,2009-10-04,10,4,2009
Wineglass Marathon,Wineglass Marathon,NY,Corning,1486,246.94,42.147,-77.0561,379.59,2010-10-04,10,4,2010
Wineglass Marathon,Wineglass Marathon,NY,Corning,1451,252.12,42.147,-77.0561,379.59,2011-10-04,10,4,2011
Wineglass Marathon,Wineglass Marathon,NY,Corning,1584,253.46,42.147,-77.0561,379.59,2012-10-04,10,4,2012
Wineglass Marathon,Wineglass Marathon,NY,Corning,1682,264.1,42.147,-77.0561,379.59,2013-10-04,10,4,2013
Wisconsin Marathon,Wisconsin Marathon,WI,Kenosha,531,259.58,42.5864,-87.8762,214.28,2009-05-02,5,2,2009
Wisconsin Marathon,Wisconsin Marathon,WI,Kenosha,650,256.04,42.5864,-87.8762,214.28,2010-05-02,5,2,2010
Wisconsin Marathon,Wisconsin Marathon,WI,Kenosha,713,259.46,42.5864,-87.8762,214.28,2011-05-02,5,2,2011
Wisconsin Marathon,Wisconsin Marathon,WI,Kenosha,839,256.37,42.5864,-87.8762,214.28,2012-05-02,5,2,2012
Wisconsin Marathon,Wisconsin Marathon,WI,Kenosha,902,258,42.5864,-87.8762,214.28,2013-05-02,5,2,2013
Wishbone Run Marathon,Wishbone Run Marathon,WA,Gig Harbor,67,319.92,47.3352,-122.5968,72.05,2011-11-29,11,29,2011
Wyoming Marathon,Wyoming Marathon,WY,Laramie,136,329.46,41.3099,-105.6085,2279.91,2000-05-24,5,24,2000
Wyoming Marathon,Wyoming Marathon,WY,Laramie,93,311.27,41.3099,-105.6085,2279.91,2001-05-24,5,24,2001
Wyoming Marathon,Wyoming Marathon,WY,Laramie,146,334.1,41.3099,-105.6085,2279.91,2002-05-24,5,24,2002
Wyoming Marathon,Wyoming Marathon,WY,Laramie,73,304.92,41.3099,-105.6085,2279.91,2003-05-24,5,24,2003
Wyoming Marathon,Wyoming Marathon,WY,Laramie,70,340.78,41.3099,-105.6085,2279.91,2004-05-24,5,24,2004
Wyoming Marathon,Wyoming Marathon,WY,Laramie,83,326.51,41.3099,-105.6085,2279.91,2005-05-24,5,24,2005
Wyoming Marathon,Wyoming Marathon,WY,Laramie,80,310.68,41.3099,-105.6085,2279.91,2006-05-24,5,24,2006
Wyoming Marathon,Wyoming Marathon,WY,Laramie,65,291.96,41.3099,-105.6085,2279.91,2007-05-24,5,24,2007
Wyoming Marathon,Wyoming Marathon,WY,Laramie,72,322.92,41.3099,-105.6085,2279.91,2008-05-24,5,24,2008
Wyoming Marathon,Wyoming Marathon,WY,Laramie,81,321.3,41.3099,-105.6085,2279.91,2009-05-24,5,24,2009
Wyoming Marathon,Wyoming Marathon,WY,Laramie,106,317.26,41.3099,-105.6085,2279.91,2010-05-24,5,24,2010
Wyoming Marathon,Wyoming Marathon,WY,Laramie,86,332.07,41.3099,-105.6085,2279.91,2011-05-24,5,24,2011
Wyoming Marathon,Wyoming Marathon,WY,Laramie,76,329.63,41.3099,-105.6085,2279.91,2012-05-24,5,24,2012
Wyoming Marathon,Wyoming Marathon,WY,Laramie,74,308.29,41.3099,-105.6085,2279.91,2013-05-24,5,24,2013
X-Country Marathon,X-Country Marathon,FL,Tampa,34,281.55,27.9942,-82.4451,24.61,2004-11-29,11,29,2004
X-Country Marathon,X-Country Marathon,FL,Tampa,32,294.39,27.9942,-82.4451,24.61,2005-11-29,11,29,2005
X-Country Marathon,X-Country Marathon,FL,Tampa,48,275.37,27.9942,-82.4451,24.61,2006-11-29,11,29,2006
X-Country Marathon,X-Country Marathon,FL,Tampa,65,291.96,27.9942,-82.4451,24.61,2007-11-29,11,29,2007
X-Country Marathon,X-Country Marathon,FL,Tampa,69,283.2,27.9942,-82.4451,24.61,2008-11-29,11,29,2008
X-Country Marathon,X-Country Marathon,FL,Tampa,78,309.49,27.9942,-82.4451,24.61,2009-11-29,11,29,2009
X-Country Marathon,X-Country Marathon,FL,Tampa,98,292.85,27.9942,-82.4451,24.61,2010-11-29,11,29,2010
X-Country Marathon,X-Country Marathon,FL,Tampa,91,300.7,27.9942,-82.4451,24.61,2011-11-29,11,29,2011
X-Country Marathon,X-Country Marathon,FL,Tampa,85,280.32,27.9942,-82.4451,24.61,2012-11-29,11,29,2012
X-Country Marathon,X-Country Marathon,FL,Tampa,98,323.28,27.9942,-82.4451,24.61,2013-11-29,11,29,2013
"Yakima River Canyon
  Marathon",Yakima River Canyon Marathon,WA,Yakima,371,267.94,46.5923,-120.5496,371.02,2001-04-04,4,4,2001
"Yakima River Canyon
  Marathon",Yakima River Canyon Marathon,WA,Yakima,346,269.4,46.5923,-120.5496,371.02,2002-04-04,4,4,2002
"Yakima River Canyon
  Marathon",Yakima River Canyon Marathon,WA,Yakima,338,260.86,46.5923,-120.5496,371.02,2003-04-04,4,4,2003
"Yakima River Canyon
  Marathon",Yakima River Canyon Marathon,WA,Yakima,330,267.23,46.5923,-120.5496,371.02,2004-04-04,4,4,2004
"Yakima River Canyon
  Marathon",Yakima River Canyon Marathon,WA,Yakima,366,267.09,46.5923,-120.5496,371.02,2005-04-04,4,4,2005
"Yakima River Canyon
  Marathon",Yakima River Canyon Marathon,WA,Yakima,384,270.48,46.5923,-120.5496,371.02,2006-04-04,4,4,2006
"Yakima River Canyon
  Marathon",Yakima River Canyon Marathon,WA,Yakima,458,269.16,46.5923,-120.5496,371.02,2007-04-04,4,4,2007
"Yakima River Canyon
  Marathon",Yakima River Canyon Marathon,WA,Yakima,401,273.74,46.5923,-120.5496,371.02,2008-04-04,4,4,2008
"Yakima River Canyon
  Marathon",Yakima River Canyon Marathon,WA,Yakima,441,272.67,46.5923,-120.5496,371.02,2009-04-04,4,4,2009
"Yakima River Canyon
  Marathon",Yakima River Canyon Marathon,WA,Yakima,530,270.91,46.5923,-120.5496,371.02,2010-04-04,4,4,2010
"Yakima River Canyon
  Marathon",Yakima River Canyon Marathon,WA,Yakima,485,274.07,46.5923,-120.5496,371.02,2011-04-04,4,4,2011
"Yakima River Canyon
  Marathon",Yakima River Canyon Marathon,WA,Yakima,532,287.42,46.5923,-120.5496,371.02,2012-04-04,4,4,2012
"Yakima River Canyon
  Marathon",Yakima River Canyon Marathon,WA,Yakima,390,294.66,46.5923,-120.5496,371.02,2013-04-04,4,4,2013
Yonkers Marathon,Yonkers Marathon,NY,Yonkers,246,238.49,40.9466,-73.8674,49.31,2000-10-18,10,18,2000
Yonkers Marathon,Yonkers Marathon,NY,Yonkers,70,232.42,40.9466,-73.8674,49.31,2002-10-18,10,18,2002
Yonkers Marathon,Yonkers Marathon,NY,Yonkers,79,238.27,40.9466,-73.8674,49.31,2003-10-18,10,18,2003
Yonkers Marathon,Yonkers Marathon,NY,Yonkers,130,243.57,40.9466,-73.8674,49.31,2004-10-18,10,18,2004
Yonkers Marathon,Yonkers Marathon,NY,Yonkers,121,238.1,40.9466,-73.8674,49.31,2005-10-18,10,18,2005
Yonkers Marathon,Yonkers Marathon,NY,Yonkers,102,231.93,40.9466,-73.8674,49.31,2006-10-18,10,18,2006
Yonkers Marathon,Yonkers Marathon,NY,Yonkers,91,233.9,40.9466,-73.8674,49.31,2007-10-18,10,18,2007
Yonkers Marathon,Yonkers Marathon,NY,Yonkers,107,235.5,40.9466,-73.8674,49.31,2008-10-18,10,18,2008
Yonkers Marathon,Yonkers Marathon,NY,Yonkers,126,240.18,40.9466,-73.8674,49.31,2009-10-18,10,18,2009
Yonkers Marathon,Yonkers Marathon,NY,Yonkers,132,242.15,40.9466,-73.8674,49.31,2010-10-18,10,18,2010
Yonkers Marathon,Yonkers Marathon,NY,Yonkers,181,248.16,40.9466,-73.8674,49.31,2011-10-18,10,18,2011
Yonkers Marathon,Yonkers Marathon,NY,Yonkers,223,248.14,40.9466,-73.8674,49.31,2012-10-18,10,18,2012
Yonkers Marathon,Yonkers Marathon,NY,Yonkers,196,244.56,40.9466,-73.8674,49.31,2013-10-18,10,18,2013
Yukon Do It! Marathon,Yukon Do It! Marathon,WA,Port Orchard,51,260.78,47.5164,-122.661,248.23,2010-12-20,12,20,2010
