age,gender,chiptime,year,marathon,country,finishers
NA,NA,307.3333,2013,Jerusalem Marathon,Israel,786
NA,NA,307.6167,2013,Jerusalem Marathon,Israel,786
NA,NA,307.7,2013,Jerusalem Marathon,Israel,786
NA,NA,307.9,2013,Jerusalem Marathon,Israel,786
NA,NA,309.1667,2013,Jerusalem Marathon,Israel,786
NA,NA,309.9,2013,Jerusalem Marathon,Israel,786
NA,NA,311.3,2013,Jerusalem Marathon,Israel,786
NA,NA,311.4,2013,Jerusalem Marathon,Israel,786
NA,NA,312.05,2013,Jerusalem Marathon,Israel,786
NA,NA,312.0833,2013,Jerusalem Marathon,Israel,786
NA,NA,312.2667,2013,Jerusalem Marathon,Israel,786
NA,NA,313.5833,2013,Jerusalem Marathon,Israel,786
NA,NA,313.6167,2013,Jerusalem Marathon,Israel,786
NA,NA,313.8167,2013,Jerusalem Marathon,Israel,786
NA,NA,313.9167,2013,Jerusalem Marathon,Israel,786
NA,NA,314.4,2013,Jerusalem Marathon,Israel,786
NA,NA,314.8,2013,Jerusalem Marathon,Israel,786
NA,NA,315.7833,2013,Jerusalem Marathon,Israel,786
NA,NA,316.5,2013,Jerusalem Marathon,Israel,786
NA,NA,316.5,2013,Jerusalem Marathon,Israel,786
NA,NA,316.5167,2013,Jerusalem Marathon,Israel,786
NA,NA,316.6,2013,Jerusalem Marathon,Israel,786
NA,NA,317.1,2013,Jerusalem Marathon,Israel,786
NA,NA,317.1,2013,Jerusalem Marathon,Israel,786
NA,NA,318.8,2013,Jerusalem Marathon,Israel,786
NA,NA,318.8833,2013,Jerusalem Marathon,Israel,786
NA,NA,319.25,2013,Jerusalem Marathon,Israel,786
NA,NA,319.95,2013,Jerusalem Marathon,Israel,786
NA,NA,320.2167,2013,Jerusalem Marathon,Israel,786
NA,NA,320.2667,2013,Jerusalem Marathon,Israel,786
NA,NA,321.0333,2013,Jerusalem Marathon,Israel,786
NA,NA,321.05,2013,Jerusalem Marathon,Israel,786
NA,NA,321.15,2013,Jerusalem Marathon,Israel,786
NA,NA,321.3167,2013,Jerusalem Marathon,Israel,786
NA,NA,321.4167,2013,Jerusalem Marathon,Israel,786
NA,NA,321.9,2013,Jerusalem Marathon,Israel,786
NA,NA,322.1667,2013,Jerusalem Marathon,Israel,786
NA,NA,322.3667,2013,Jerusalem Marathon,Israel,786
NA,NA,322.6333,2013,Jerusalem Marathon,Israel,786
NA,NA,323.5,2013,Jerusalem Marathon,Israel,786
NA,NA,323.5333,2013,Jerusalem Marathon,Israel,786
NA,NA,323.6833,2013,Jerusalem Marathon,Israel,786
NA,NA,325.3167,2013,Jerusalem Marathon,Israel,786
NA,NA,325.4,2013,Jerusalem Marathon,Israel,786
NA,NA,327.35,2013,Jerusalem Marathon,Israel,786
NA,NA,327.3833,2013,Jerusalem Marathon,Israel,786
NA,NA,327.6,2013,Jerusalem Marathon,Israel,786
NA,NA,328.5167,2013,Jerusalem Marathon,Israel,786
NA,NA,329.6833,2013,Jerusalem Marathon,Israel,786
NA,NA,330.6167,2013,Jerusalem Marathon,Israel,786
NA,NA,330.9167,2013,Jerusalem Marathon,Israel,786
NA,NA,330.9333,2013,Jerusalem Marathon,Israel,786
NA,NA,330.9333,2013,Jerusalem Marathon,Israel,786
NA,NA,331.8,2013,Jerusalem Marathon,Israel,786
NA,NA,332.8667,2013,Jerusalem Marathon,Israel,786
NA,NA,333.4833,2013,Jerusalem Marathon,Israel,786
NA,NA,334.6333,2013,Jerusalem Marathon,Israel,786
NA,NA,335.2167,2013,Jerusalem Marathon,Israel,786
NA,NA,337.5667,2013,Jerusalem Marathon,Israel,786
NA,NA,338.1,2013,Jerusalem Marathon,Israel,786
NA,NA,338.5833,2013,Jerusalem Marathon,Israel,786
NA,NA,340.9333,2013,Jerusalem Marathon,Israel,786
NA,NA,341.4167,2013,Jerusalem Marathon,Israel,786
NA,NA,341.6167,2013,Jerusalem Marathon,Israel,786
NA,NA,342.7,2013,Jerusalem Marathon,Israel,786
NA,NA,343.1667,2013,Jerusalem Marathon,Israel,786
NA,NA,343.3167,2013,Jerusalem Marathon,Israel,786
NA,NA,344.65,2013,Jerusalem Marathon,Israel,786
NA,NA,345.2833,2013,Jerusalem Marathon,Israel,786
NA,NA,346.6667,2013,Jerusalem Marathon,Israel,786
NA,NA,346.8333,2013,Jerusalem Marathon,Israel,786
NA,NA,348.1,2013,Jerusalem Marathon,Israel,786
NA,NA,348.4,2013,Jerusalem Marathon,Israel,786
NA,NA,350.6167,2013,Jerusalem Marathon,Israel,786
NA,NA,351,2013,Jerusalem Marathon,Israel,786
NA,NA,351.05,2013,Jerusalem Marathon,Israel,786
NA,NA,351.55,2013,Jerusalem Marathon,Israel,786
NA,NA,351.8833,2013,Jerusalem Marathon,Israel,786
NA,NA,351.8833,2013,Jerusalem Marathon,Israel,786
NA,NA,352.0333,2013,Jerusalem Marathon,Israel,786
NA,NA,352.4167,2013,Jerusalem Marathon,Israel,786
NA,NA,352.7,2013,Jerusalem Marathon,Israel,786
NA,NA,354.9167,2013,Jerusalem Marathon,Israel,786
NA,NA,355.75,2013,Jerusalem Marathon,Israel,786
NA,NA,357.25,2013,Jerusalem Marathon,Israel,786
NA,NA,357.3333,2013,Jerusalem Marathon,Israel,786
NA,NA,357.3667,2013,Jerusalem Marathon,Israel,786
NA,NA,357.3667,2013,Jerusalem Marathon,Israel,786
NA,NA,357.6333,2013,Jerusalem Marathon,Israel,786
NA,NA,357.65,2013,Jerusalem Marathon,Israel,786
NA,NA,357.8,2013,Jerusalem Marathon,Israel,786
NA,NA,359.6,2013,Jerusalem Marathon,Israel,786
NA,NA,360.6667,2013,Jerusalem Marathon,Israel,786
NA,NA,361.6,2013,Jerusalem Marathon,Israel,786
NA,NA,362.85,2013,Jerusalem Marathon,Israel,786
NA,NA,365.4833,2013,Jerusalem Marathon,Israel,786
NA,NA,366.1,2013,Jerusalem Marathon,Israel,786
NA,NA,368.3,2013,Jerusalem Marathon,Israel,786
NA,NA,370.4833,2013,Jerusalem Marathon,Israel,786
NA,NA,371.0833,2013,Jerusalem Marathon,Israel,786
NA,NA,377.4167,2013,Jerusalem Marathon,Israel,786
NA,NA,378.4333,2013,Jerusalem Marathon,Israel,786
NA,NA,379.75,2013,Jerusalem Marathon,Israel,786
NA,NA,386.7667,2013,Jerusalem Marathon,Israel,786
NA,NA,400.8667,2013,Jerusalem Marathon,Israel,786
