number,first,last
56742,5,2
6130,6,0
12400,1,0
29435,2,5
2664,2,4
6290,6,0
9625,9,5
11652,1,2
2.0177,2,7
1.3786500000000002,1,5
2738,2,8
31500,3,0
21609,2,9
80470,8,0
40300,4,0
11830,1,0
7525,7,5
1.295,1,5
4650,4,0
3742,3,2
5500,5,0
40900,4,0
13620,1,0
28500,2,0
90000,9,0
43115,4,5
14333,1,3
6.753,6,3
1.95718,1,8
30577,3,7
3741,3,1
1075,1,5
28938,2,8
2000,2,0
29465,2,5
1799,1,9
9686,9,6
24750,2,0
1905,1,5
12190,1,0
2140,2,0
22405,2,5
17500,1,0
18750,1,0
2832,2,2
9962,9,2
14625,1,5
11036,1,6
4541,4,1
44394,4,4
57410,5,0
31762,3,2
16420,1,0
46636,4,6
9423,9,3
36947,3,7
17500,1,0
21000,2,0
1.0094999999999998,1,5
10396,1,6
9900,9,0
8723,8,3
9223,9,3
1020,1,0
13697,1,7
400,4,0
4269,4,9
9202,9,2
39576,3,6
38000,3,0
3.1,3,1
3456,3,6
11491,1,1
2999,2,9
66500,6,0
25039,2,9
34300,3,0
33755,3,5
14995,1,5
12750,1,0
7200,7,0
5050,5,0
26300,2,0
4626,4,6
18668,1,8
1.92905,1,5
2.0909999999999997,2,1
25900,2,0
42420,4,0
1.3123,1,3
45620,4,0
4399,4,9
27200,2,0
1.1667100000000001,1,1
2.45499,2,9
9559,9,9
52776,5,6
4675,4,5
9976,9,6
2904,2,4
13920,1,0
20160,2,0
23760,2,0
1.79443,1,3
10282,1,2
13790,1,0
76000,7,0
2999,2,9
9300,9,0
3223,3,3
14299,1,9
6350,6,0
16495,1,5
2188,2,8
2012,2,2
5306,5,6
12500,1,0
3447,3,7
20995,2,5
2.05,2,5
12012,1,2
77983,7,3
15647,1,7
1.14997,1,7
1065,1,5
1500,1,0
81000,8,0
86670,8,0
86670,8,0
8609,8,9
42000,4,0
8164,8,4
18229,1,9
8847,8,7
4500,4,0
96792,9,2
2500,2,0
2.13495,2,5
6230,6,0
6255,6,5
2223,2,3
2595,2,5
4585,4,5
16185,1,5
30990,3,0
33126,3,6
15290,1,0
56000,5,0
53757,5,7
1076,1,6
4899,4,9
5403,5,3
3148,3,8
67400,6,0
33997,3,7
38322,3,2
5089,5,9
10480,1,0
2599,2,9
7300,7,0
34628,3,8
18966,1,6
23400,2,0
27500,2,0
25243,2,3
5068,5,8
12490,1,0
24585,2,5
60000,6,0
22200,2,0
4310,4,0
6600,6,0
1615,1,5
7955,7,5
58963,5,3
1060,1,0
22425,2,5
2452,2,2
40100,4,0
24737,2,7
10049,1,9
91670,9,0
29700,2,0
621,6,1
4928,4,8
277,2,7
574,5,4
1126,1,6
1322,1,2
2204,2,4
5250,5,0
13980,1,0
1.15398,1,8
2695,2,5
15900,1,0
983,9,3
25110,2,0
64314,6,4
98366,9,6
5670,5,0
9899,9,9
14826,1,6
22137,2,7
59600,5,0
4707,4,7
47800,4,0
13906,1,6
9384,9,4
1.1900000000000002,1,9
2.3,2,3
1.395,1,5
13158,1,8
29000,2,0
6280,6,0
60000,6,0
367,3,7
2297,2,7
51915,5,5
2.14,2,4
374,3,4
374,3,4
362,3,2
4651,4,1
3696,3,6
1298,1,8
27207,2,7
42820,4,0
80000,8,0
22220,2,0
1775,1,5
5840,5,0
678,6,8
3467,3,7
14800,1,0
14200,1,0
36608,3,8
2.237,2,7
11385,1,5
374,3,4
20895,2,5
2.5,2,5
57400,5,0
19155,1,5
1326,1,6
367,3,7
362,3,2
1913,1,3
1878,1,8
7800,7,0
8477,8,7
2.2470000000000003,2,7
24900,2,0
1518,1,8
10848,1,8
4017,4,7
11351,1,1
6280,6,0
5907,5,7
7115,7,5
1540,1,0
1540,1,0
36360,3,0
896,8,6
3275,3,5
27815,2,5
14400,1,0
14900,1,0
944,9,4
3758,3,8
1350,1,0
2704,2,4
4000,4,0
44300,4,0
1933,1,3
3424,3,4
4108,4,8
4245,4,5
1498,1,8
29324,2,4
3999,3,9
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
374,3,4
374,3,4
374,3,4
374,3,4
374,3,4
385,3,5
662,6,2
662,6,2
3998,3,8
5743,5,3
357,3,7
357,3,7
670,6,0
362,3,2
362,3,2
367,3,7
367,3,7
367,3,7
367,3,7
367,3,7
374,3,4
374,3,4
374,3,4
374,3,4
380,3,0
380,3,0
380,3,0
437,4,7
717,7,7
717,7,7
717,7,7
717,7,7
717,7,7
717,7,7
717,7,7
717,7,7
730,7,0
730,7,0
730,7,0
730,7,0
730,7,0
595,5,5
3200,3,0
20570,2,0
15797,1,7
437,4,7
23520,2,0
14300,1,0
14300,1,0
14300,1,0
7994,7,4
26123,2,3
9995,9,5
36300,3,0
39000,3,0
6400,6,0
3950,3,0
1320,1,0
27500,2,0
29083,2,3
6600,6,0
437,4,7
90500,9,0
22520,2,0
22410,2,0
9500,9,0
26129,2,9
12199,1,9
84904,8,4
2241,2,1
45003,4,3
70793,7,3
1066,1,6
2000,2,0
2000,2,0
2000,2,0
2600,2,0
2600,2,0
2600,2,0
60114,6,4
9900,9,0
23600,2,0
23796,2,6
1111,1,1
6987,6,7
46400,4,0
16900,1,0
15066,1,6
2790,2,0
53900,5,0
1.0976,1,6
8437,8,7
28500,2,0
1170,1,0
29500,2,0
7995,7,5
147,1,7
240,2,0
240,2,0
240,2,0
809,8,9
809,8,9
92000,9,0
63500,6,0
34781,3,1
1965,1,5
62295,6,5
32090,3,0
3985,3,5
4794,4,4
3519,3,9
1.2429999999999999,1,3
1.0764500000000001,1,5
62160,6,0
1.2794999999999999,1,5
5025,5,5
24999,2,9
4999,4,9
13866,1,6
16900,1,0
16900,1,0
11857,1,7
2895,2,5
29498,2,8
2.04167,2,7
3396,3,6
48333,4,3
5925,5,5
49700,4,0
11711,1,1
7196,7,6
2.0887000000000002,2,7
5920,5,0
2.0548499999999996,2,5
89500,8,0
2093,2,3
17242,1,2
5125,5,5
3930,3,0
12250,1,0
5034,5,4
8358,8,8
52327,5,7
9495,9,5
60000,6,0
1.9467999999999999,1,8
15500,1,0
98000,9,0
442,4,2
18055,1,5
52500,5,0
26000,2,0
6999,6,9
13150,1,0
17500,1,0
17500,1,0
1500,1,0
26000,2,0
15000,1,0
29500,2,0
18800,1,0
24333,2,3
11587,1,7
5575,5,5
12834,1,4
44122,4,2
3175,3,5
8022,8,2
57211,5,1
3285,3,5
17500,1,0
31885,3,5
32250,3,0
15446,1,6
25500,2,0
44500,4,0
2495,2,5
45000,4,0
67746,6,6
18762,1,2
1990,1,0
26000,2,0
10182,1,2
30627,3,7
38000,3,0
42000,4,0
11387,1,7
25925,2,5
7203,7,3
664,6,4
95570,9,0
20400,2,0
11100,1,0
9690,9,0
71900,7,0
66700,6,0
46399,4,9
25485,2,5
2.2083500000000003,2,5
20945,2,5
40484,4,4
9718,9,8
5400,5,0
3899,3,9
23700,2,0
47680,4,0
15052,1,2
2398,2,8
4960,4,0
50000,5,0
1495,1,5
5065,5,5
49500,4,0
2999,2,9
6995,6,5
2470,2,0
350,3,0
4950,4,0
740,7,0
50973,5,3
1620,1,0
5994,5,4
10194,1,4
21999,2,9
2400,2,0
11896,1,6
7123,7,3
10739,1,9
21795,2,5
750,7,0
42810,4,0
2.07415,2,5
11899,1,9
1550,1,0
1800,1,0
4244,4,4
1100,1,0
1410,1,0
16000,1,0
2749,2,9
11768,1,8
20099,2,9
2.0284,2,4
35709,3,9
4849,4,9
9695,9,5
3994,3,4
1.92,1,2
4104,4,4
1.841,1,1
2.13495,2,5
700,7,0
425,4,5
5018,5,8
3350,3,0
2052,2,2
20000,2,0
1.1784500000000002,1,5
8467,8,7
28000,2,0
1.13097,1,7
2148,2,8
1.19612,1,2
8298,8,8
7480,7,0
24650,2,0
34700,3,0
8490,8,0
4298,4,8
1.8181,1,1
15576,1,6
49305,4,5
9735,9,5
10080,1,0
10606,1,6
1250,1,0
1.03864,1,4
1.5640800000000001,1,8
20225,2,5
2.1959999999999997,2,6
36900,3,0
2.3699999999999997,2,7
9150,9,0
24197,2,7
3208,3,8
23712,2,2
2085,2,5
7740,7,0
84880,8,0
20600,2,0
3593,3,3
44507,4,7
34393,3,3
6997,6,7
7095,7,5
1897,1,7
21800,2,0
3036,3,6
13873,1,3
2.4749999999999996,2,5
21060,2,0
2275,2,5
8428,8,8
20586,2,6
8410,8,0
68000,6,0
2500,2,0
1146,1,6
362,3,2
15300,1,0
680,6,0
4995,4,5
3981,3,1
2166,2,6
10023,1,3
52500,5,0
3598,3,8
7192,7,2
1898,1,8
25822,2,2
248,2,8
710,7,0
45000,4,0
9720,9,0
9720,9,0
12055,1,5
17546,1,6
10201,1,1
6393,6,3
3889,3,9
3299,3,9
21500,2,0
4610,4,0
15600,1,0
2287,2,7
2287,2,7
10569,1,9
9890,9,0
58660,5,0
7318,7,8
2311,2,1
2840,2,0
10700,1,0
5999,5,9
35775,3,5
1.125,1,5
10417,1,7
48000,4,0
28789,2,9
18200,1,0
831,8,1
23795,2,5
10725,1,5
374,3,4
4210,4,0
415,4,5
614,6,4
780,7,0
1930,1,0
2125,2,5
2125,2,5
16978,1,8
17997,1,7
39436,3,6
4900,4,0
50595,5,5
20895,2,5
12516,1,6
3732,3,2
4002,4,2
75500,7,0
1.3840000000000001,1,4
61782,6,2
5388,5,8
48962,4,2
674,6,4
52000,5,0
16999,1,9
1925,1,5
2200,2,0
2350,2,0
2475,2,5
2550,2,0
2700,2,0
2700,2,0
18800,1,0
1540,1,0
380,3,0
23800,2,0
27770,2,0
1.7858899999999998,1,9
34300,3,0
9500,9,0
59999,5,9
8627,8,7
33000,3,0
437,4,7
374,3,4
12008,1,8
19765,1,5
29500,2,0
880,8,0
799,7,9
362,3,2
362,3,2
362,3,2
1300,1,0
367,3,7
14995,1,5
39128,3,8
7200,7,0
23314,2,4
362,3,2
362,3,2
362,3,2
11500,1,0
362,3,2
2292,2,2
71000,7,0
14600,1,0
32310,3,0
9000,9,0
4090,4,0
6000,6,0
10475,1,5
428,4,8
35000,3,0
57202,5,2
22400,2,0
1384,1,4
22050,2,0
5550,5,0
22250,2,0
2.46,2,6
11832,1,2
1.3103,1,3
28064,2,4
4480,4,0
58786,5,6
29540,2,0
4163,4,3
43407,4,7
2880,2,0
426,4,6
7084,7,4
16474,1,4
1525,1,5
86450,8,0
41070,4,0
4900,4,0
5000,5,0
11750,1,0
2.4815,2,5
570,5,0
345,3,5
59190,5,0
49359,4,9
1.4439099999999998,1,1
29407,2,7
99990,9,0
4260,4,0
20400,2,0
1.3,1,3
25920,2,0
17145,1,5
50000,5,0
1503,1,3
20500,2,0
10412,1,2
1.044,1,4
10566,1,6
7350,7,0
73682,7,2
76600,7,0
8899,8,9
22763,2,3
37206,3,6
2.4719999999999995,2,2
24990,2,0
3600,3,0
29978,2,8
21022,2,2
1.18788,1,8
1.18788,1,8
2.4949999999999997,2,5
21083,2,3
730,7,0
730,7,0
1460,1,0
2506,2,6
2784,2,4
2840,2,0
2900,2,0
2940,2,0
3724,3,4
4044,4,4
4180,4,0
5796,5,6
6480,6,0
6612,6,2
8856,8,6
9980,9,0
10854,1,4
3480,3,0
17496,1,6
40707,4,7
62889,6,9
7999,7,9
21190,2,0
11.086,1,6
4.916,4,6
362,3,2
36061,3,1
4965,4,5
12400,1,0
9695,9,5
320,3,0
1142,1,2
20480,2,0
1.2,1,2
1799,1,9
20045,2,5
20950,2,0
58865,5,5
49297,4,7
23750,2,0
6798,6,8
14000,1,0
57600,5,0
7556,7,6
19336,1,6
21000,2,0
3014,3,4
30000,3,0
29500,2,0
17625,1,5
6000,6,0
1.31841,1,1
45100,4,0
1.57,1,7
22542,2,2
1576,1,6
11995,1,5
37000,3,0
22400,2,0
25883,2,3
25883,2,3
74731,7,1
25883,2,3
52000,5,0
1.17867,1,7
53980,5,0
61277,6,7
31907,3,7
22934,2,4
22000,2,0
29500,2,0
78100,7,0
3040,3,0
14500,1,0
12296,1,6
17500,1,0
17500,1,0
26000,2,0
34500,3,0
94010,9,0
13098,1,8
17815,1,5
9850,9,0
7650,7,0
10992,1,2
35000,3,0
11500,1,0
35000,3,0
35000,3,0
35000,3,0
35000,3,0
35000,3,0
32000,3,0
4949,4,9
1002,1,2
18868,1,8
7495,7,5
10000,1,0
1.6612500000000001,1,5
5095,5,5
46600,4,0
5997,5,7
1.4909999999999999,1,1
3880,3,0
36700,3,0
24000,2,0
1.0145,1,5
11900,1,0
2920,2,0
8492,8,2
51500,5,0
25353,2,3
2689,2,9
1.37267,1,7
3150,3,0
34320,3,0
1.4705,1,5
30941,3,1
1.66985,1,5
8925,8,5
23130,2,0
4980,4,0
3765,3,5
17800,1,0
65510,6,0
5945,5,5
33100,3,0
17342,1,2
1.38722,1,2
2166,2,6
46500,4,0
2.2795,2,5
22067,2,7
929,9,9
5662,5,2
62400,6,0
26400,2,0
3816,3,6
8625,8,5
725,7,5
1.02,1,2
1,1,1
16565,1,5
8490,8,0
11495,1,5
5411,5,1
17777,1,7
4504,4,4
330,3,0
29945,2,5
49231,4,1
89216,8,6
2.2455000000000003,2,5
13080,1,0
2435,2,5
23927,2,7
27795,2,5
10498,1,8
29381,2,1
20409,2,9
31000,3,0
1.345,1,5
42000,4,0
60152,6,2
4594,4,4
362,3,2
71500,7,0
2.17,2,7
7490,7,0
10592,1,2
3846,3,6
8646,8,6
41432,4,2
3208,3,8
15100,1,0
21350,2,0
22791,2,1
15700,1,0
5000,5,0
8500,8,0
32391,3,1
27000,2,0
12500,1,0
25000,2,0
25000,2,0
25000,2,0
60000,6,0
1,1,1
28000,2,0
14285,1,5
90000,9,0
401,4,1
18800,1,0
57141,5,1
8259,8,9
19325,1,5
4737,4,7
49636,4,6
17000,1,0
49500,4,0
13600,1,0
22960,2,0
51000,5,0
85500,8,0
1.1400000000000001,1,4
6960,6,0
5552,5,2
50259,5,9
20827,2,7
16105,1,5
62400,6,0
10180,1,0
35700,3,0
70065,7,5
1.85157,1,7
6884,6,4
1569,1,9
10362,1,2
11200,1,0
4696,4,6
30316,3,6
10000,1,0
13999,1,9
1673,1,3
18698,1,8
53489,5,9
8094,8,4
1.24018,1,8
24900,2,0
9995,9,5
1.05822,1,2
19313,1,3
59000,5,0
1137,1,7
55000,5,0
1.5657899999999998,1,9
61852,6,2
1983,1,3
4845,4,5
5388,5,8
2.3549499999999997,2,5
13969,1,9
16650,1,0
34610,3,0
63500,6,0
85000,8,0
1.08,1,8
1.535,1,5
2.4759999999999995,2,6
17999,1,9
8360,8,0
3690,3,0
42190,4,0
1.9917799999999999,1,8
28875,2,5
2.5,2,5
28026,2,6
23800,2,0
1.232,1,2
1.58877,1,7
84300,8,0
1099,1,9
4960,4,0
11836,1,6
20699,2,9
19500,1,0
2850,2,0
15500,1,0
18839,1,9
9715,9,5
3280,3,0
34796,3,6
16000,1,0
30091,3,1
32500,3,0
71000,7,0
7500,7,0
16499,1,9
3063,3,3
5985,5,5
35110,3,0
21760,2,0
7180,7,0
45910,4,0
29423,2,3
1.6280000000000001,1,8
8111,8,1
65650,6,0
4130,4,0
2.185,2,5
4392,4,2
1.98,1,8
47500,4,0
29000,2,0
11623,1,3
94900,9,0
510,5,0
930,9,0
4080,4,0
1410,1,0
1.00575,1,5
2.34,2,4
22500,2,0
60121,6,1
2.387,2,7
29000,2,0
52430,5,0
47114,4,4
96800,9,0
33918,3,8
31563,3,3
65700,6,0
77600,7,0
12952,1,2
29950,2,0
1.78,1,8
2695,2,5
28300,2,0
59855,5,5
51353,5,3
3925,3,5
499,4,9
1520,1,0
21150,2,0
5829,5,9
7720,7,0
43998,4,8
3971,3,1
2.4970399999999997,2,4
16400,1,0
53550,5,0
58275,5,5
1137,1,7
3300,3,0
28505,2,5
3326,3,6
14379,1,9
8562,8,2
779,7,9
3123,3,3
2423,2,3
27575,2,5
24349,2,9
47273,4,3
10250,1,0
9242,9,2
10420,1,0
55399,5,9
18600,1,0
31000,3,0
23307,2,7
626,6,6
9861,9,1
1.452,1,2
74500,7,0
99393,9,3
56424,5,4
74500,7,0
1.0834,1,4
36100,3,0
89669,8,9
35000,3,0
26600,2,0
61400,6,0
6069,6,9
1.3804500000000002,1,5
3228,3,8
27873,2,3
11000,1,0
9594,9,4
1.7982,1,2
2237,2,7
2950,2,0
10056,1,6
11520,1,0
27630,2,0
40824,4,4
5375,5,5
70877,7,7
25119,2,9
17202,1,2
17355,1,5
11100,1,0
15590,1,0
6496,6,6
13148,1,8
17420,1,0
9100,9,0
7460,7,0
30600,3,0
14139,1,9
7500,7,0
42140,4,0
18230,1,0
23886,2,6
11297,1,7
12763,1,3
14259,1,9
48694,4,4
34595,3,5
92523,9,3
54500,5,0
14985,1,5
7500,7,0
16900,1,0
20298,2,8
16532,1,2
2999,2,9
14900,1,0
23809,2,9
2832,2,2
15000,1,0
40473,4,3
25274,2,4
1.2778899999999997,1,9
22400,2,0
20840,2,0
16800,1,0
9433,9,3
14389,1,9
13300,1,0
6490,6,0
2.3089999999999997,2,9
1.01808,1,8
1.6762000000000001,1,2
24954,2,4
22000,2,0
26000,2,0
14500,1,0
14500,1,0
2.08155,2,5
1.8024,1,4
540,5,0
1.7249999999999999,1,5
28980,2,0
13495,1,5
2.37423,2,3
88384,8,4
19040,1,0
6520,6,0
24124,2,4
8600,8,0
6745,6,5
11500,1,0
9060,9,0
11793,1,3
3795,3,5
29156,2,6
11990,1,0
5581,5,1
80400,8,0
24800,2,0
4943,4,3
39360,3,0
1.269,1,9
8290,8,0
28838,2,8
3705,3,5
37394,3,4
10700,1,0
38100,3,0
5900,5,0
23570,2,0
1620,1,0
4632,4,2
3269,3,9
77556,7,6
6675,6,5
4576,4,6
17000,1,0
1.9209999999999998,1,1
4250,4,0
1407,1,7
41512,4,2
58189,5,9
4798,4,8
7605,7,5
17119,1,9
9530,9,0
19250,1,0
17900,1,0
1.0298899999999998,1,9
1500,1,0
699,6,9
2232,2,2
5889,5,9
2500,2,0
1125,1,5
3600,3,0
7200,7,0
306,3,6
6600,6,0
9490,9,0
7460,7,0
12420,1,0
5260,5,0
2040,2,0
318,3,8
2150,2,0
5195,5,5
7000,7,0
6700,6,0
3095,3,5
32500,3,0
11657,1,7
1.5995899999999998,1,9
35000,3,0
2240,2,0
50225,5,5
9850,9,0
12000,1,0
56310,5,0
2.3699999999999997,2,7
2.3699999999999997,2,7
15400,1,0
8798,8,8
1395,1,5
2.46,2,6
42000,4,0
8499,8,9
2016,2,6
31160,3,0
25000,2,0
92500,9,0
1.3800000000000001,1,8
1.515,1,5
1.6600000000000001,1,6
1.98,1,8
2,2,2
2.3899999999999997,2,9
2.4499999999999997,2,5
2.5,2,5
4999,4,9
5000,5,0
12000,1,0
6411,6,1
2000,2,0
22560,2,0
1779,1,9
61800,6,0
10000,1,0
2600,2,0
7373,7,3
19633,1,3
1.061,1,1
1.3641400000000001,1,4
81312,8,2
1.541,1,1
13289,1,9
10400,1,0
3975,3,5
11733,1,3
809,8,9
13131,1,1
66755,6,5
99000,9,0
52100,5,0
21600,2,0
43329,4,9
8185,8,5
9200,9,0
5999,5,9
62400,6,0
1.6763700000000001,1,7
23280,2,0
23280,2,0
4595,4,5
93041,9,1
28714,2,4
37478,3,8
41992,4,2
15900,1,0
2799,2,9
2985,2,5
7519,7,9
3199,3,9
362,3,2
831,8,1
831,8,1
831,8,1
1131,1,1
1275,1,5
374,3,4
2720,2,0
1500,1,0
367,3,7
367,3,7
367,3,7
5856,5,6
5375,5,5
9195,9,5
2175,2,5
1.7433999999999998,1,4
2.13309,2,9
437,4,7
73919,7,9
374,3,4
362,3,2
362,3,2
362,3,2
362,3,2
730,7,0
362,3,2
362,3,2
362,3,2
367,3,7
437,4,7
437,4,7
437,4,7
437,4,7
437,4,7
437,4,7
437,4,7
437,4,7
437,4,7
437,4,7
437,4,7
437,4,7
437,4,7
437,4,7
437,4,7
437,4,7
437,4,7
437,4,7
11011,1,1
362,3,2
662,6,2
362,3,2
362,3,2
437,4,7
82116,8,6
1470,1,0
367,3,7
22855,2,5
362,3,2
867,8,7
2695,2,5
2999,2,9
2495,2,5
2697,2,7
9714,9,4
1.99434,1,4
619,6,9
43572,4,2
4488,4,8
30740,3,0
3595,3,5
14059,1,9
27193,2,3
31566,3,6
500,5,0
22824,2,4
5929,5,9
20943,2,3
1628,1,8
2.12218,2,8
12990,1,0
4359,4,9
2.4899999999999998,2,9
5923,5,3
83700,8,0
2.308,2,8
18980,1,0
1.3111599999999999,1,6
34900,3,0
30210,3,0
10642,1,2
7608,7,8
23383,2,3
9540,9,0
41100,4,0
486,4,6
4500,4,0
14726,1,6
35059,3,9
1.3869500000000001,1,5
2145,2,5
11830,1,0
17881,1,1
35762,3,2
12657,1,7
7950,7,0
80776,8,6
57000,5,0
57840,5,0
2.1465300000000003,2,3
83473,8,3
6599,6,9
9436,9,6
1.6,1,6
516,5,6
357,3,7
357,3,7
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
662,6,2
3900,3,0
24895,2,5
66567,6,7
88555,8,5
8851,8,1
5411,5,1
4300,4,0
1.9978799999999999,1,8
33347,3,7
2390,2,0
1395,1,5
19900,1,0
1395,1,5
14320,1,0
2.25,2,5
32500,3,0
4949,4,9
17000,1,0
35124,3,4
21327,2,7
1.4429999999999998,1,3
2.0113999999999996,2,4
1.52,1,2
2.4,2,4
14098,1,8
362,3,2
385,3,5
362,3,2
362,3,2
362,3,2
374,3,4
516,5,6
16490,1,0
16490,1,0
16490,1,0
35000,3,0
374,3,4
47400,4,0
1725,1,5
6370,6,0
19054,1,4
362,3,2
2480,2,0
1933,1,3
362,3,2
831,8,1
29500,2,0
11890,1,0
5300,5,0
14407,1,7
662,6,2
23850,2,0
880,8,0
11900,1,0
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
674,6,4
362,3,2
362,3,2
380,3,0
362,3,2
47500,4,0
1680,1,0
2.4,2,4
17817,1,7
362,3,2
362,3,2
712,7,2
712,7,2
712,7,2
712,7,2
712,7,2
712,7,2
712,7,2
712,7,2
1012,1,2
1410,1,0
5655,5,5
2.5,2,5
2.3,2,3
5998,5,8
49062,4,2
48000,4,0
51000,5,0
6372,6,2
35764,3,4
21746,2,6
8615,8,5
4326,4,6
10000,1,0
1.2025,1,5
32447,3,7
16520,1,0
1.259,1,9
90447,9,7
31071,3,1
10950,1,0
94900,9,0
3297,3,7
64159,6,9
11193,1,3
1.43224,1,4
3.034,3,4
1685,1,5
84990,8,0
367,3,7
3216,3,6
6498,6,8
32400,3,0
26220,2,0
11991,1,1
3840,3,0
18094,1,4
44260,4,0
1.96623,1,3
10599,1,9
12491,1,1
20718,2,8
2.42089,2,9
6562,6,2
25245,2,5
954,9,4
13122,1,2
1497,1,7
36600,3,0
2.3649999999999998,2,5
46295,4,5
18260,1,0
18181,1,1
7350,7,0
18139,1,9
2.3159999999999994,2,6
2.364,2,4
22295,2,5
17978,1,8
31605,3,5
21410,2,0
12975,1,5
1.39743,1,3
3280,3,0
1399,1,9
8271,8,1
32700,3,0
54080,5,0
40748,4,8
3849,3,9
9080,9,0
1100,1,0
23400,2,0
1361,1,1
4414,4,4
49500,4,0
747,7,7
9647,9,7
9900,9,0
24372,2,2
13524,1,4
41400,4,0
3875,3,5
862,8,2
374,3,4
1499,1,9
7499,7,9
3099,3,9
71512,7,2
1395,1,5
2247,2,7
3210,3,0
2960,2,0
42485,4,5
29328,2,8
1.625,1,5
2362,2,2
1.1920000000000002,1,2
45305,4,5
374,3,4
380,3,0
15853,1,3
9000,9,0
11100,1,0
2730,2,0
15000,1,0
7600,7,0
52995,5,5
54000,5,0
56838,5,8
44640,4,0
2237,2,7
6500,6,0
6495,6,5
82305,8,5
7175,7,5
41981,4,1
267,2,7
6490,6,0
69945,6,5
7689,7,9
39900,3,0
39900,3,0
39900,3,0
758,7,8
360,3,0
23900,2,0
55600,5,0
72609,7,9
1250,1,0
18449,1,9
27733,2,3
2350,2,0
17438,1,8
1.74985,1,5
31927,3,7
2180,2,0
7801,7,1
3000,3,0
1.22,1,2
9078,9,8
47995,4,5
29500,2,0
24500,2,0
9900,9,0
10200,1,0
2.5,2,5
3855,3,5
16710,1,0
1650,1,0
95499,9,9
97902,9,2
2.25,2,5
59500,5,0
362,3,2
40360,4,0
4500,4,0
5370,5,0
43748,4,8
1.98,1,8
850,8,0
437,4,7
1.46495,1,5
7965,7,5
2.15056,2,6
26200,2,0
4300,4,0
40565,4,5
5801,5,1
11775,1,5
640,6,0
58440,5,0
1.2,1,2
2000,2,0
7320,7,0
9899,9,9
45975,4,5
3379,3,9
9484,9,4
5395,5,5
17800,1,0
2247,2,7
10353,1,3
11907,1,7
56237,5,7
600,6,0
590,5,0
1879,1,9
43400,4,0
2879,2,9
3671,3,1
1475,1,5
5997,5,7
50000,5,0
26320,2,0
2.21991,2,1
82500,8,0
584,5,4
55653,5,3
6445,6,5
39330,3,0
1.05477,1,7
23026,2,6
18259,1,9
1095,1,5
1.47465,1,5
54848,5,8
1.75,1,5
34768,3,8
8798,8,8
12073,1,3
5395,5,5
21588,2,8
1.193,1,3
16900,1,0
38574,3,4
1.00495,1,5
39391,3,1
35217,3,7
531,5,1
33646,3,6
7144,7,4
6000,6,0
2252,2,2
2.40762,2,2
6179,6,9
1094,1,4
92960,9,0
47200,4,0
15580,1,0
1.2374999999999998,1,5
13900,1,0
17500,1,0
19358,1,8
3568,3,8
6110,6,0
4949,4,9
70775,7,5
51445,5,5
21715,2,5
19019,1,9
7965,7,5
15858,1,8
37799,3,9
4770,4,0
4359,4,9
210,2,0
600,6,0
1.4561199999999999,1,2
21732,2,2
6815,6,5
20977,2,7
1.3869500000000001,1,5
21272,2,2
4900,4,0
1.3860000000000001,1,6
4636,4,6
56890,5,0
14020,1,0
11011,1,1
88819,8,9
15995,1,5
3997,3,7
14752,1,2
79300,7,0
10749,1,9
11399,1,9
10997,1,7
5792,5,2
130,1,0
8000,8,0
2345,2,5
78669,7,9
37515,3,5
715,7,5
12393,1,3
28385,2,5
1.7029999999999998,1,3
17988,1,8
93364,9,4
3706,3,6
66500,6,0
5990,5,0
5056,5,6
11499,1,9
43800,4,0
1400,1,0
1945,1,5
12660,1,0
9900,9,0
13000,1,0
18640,1,0
10600,1,0
78000,7,0
1550,1,0
92200,9,0
40300,4,0
62651,6,1
1495,1,5
12400,1,0
4350,4,0
3800,3,0
2552,2,2
6604,6,4
2.4979999999999998,2,8
1999,1,9
6565,6,5
39900,3,0
6485,6,5
3560,3,0
15667,1,7
37150,3,0
3300,3,0
14850,1,0
4000,4,0
7630,7,0
3520,3,0
72000,7,0
3015,3,5
3015,3,5
33050,3,0
2.4579999999999997,2,8
18168,1,8
25670,2,0
7058,7,8
4500,4,0
2.0705999999999998,2,6
3116,3,6
11600,1,0
38900,3,0
5395,5,5
3800,3,0
2.5,2,5
12072,1,2
14713,1,3
7037,7,7
96400,9,0
8636,8,6
755,7,5
5125,5,5
15840,1,0
1.2329999999999999,1,3
918,9,8
52000,5,0
4642,4,2
50650,5,0
72342,7,2
62702,6,2
13965,1,5
9550,9,0
1.93,1,3
29690,2,0
13375,1,5
32620,3,0
1.89107,1,7
2.4524699999999995,2,7
3874,3,4
2000,2,0
3680,3,0
4146,4,6
26904,2,4
1196,1,6
11900,1,0
1995,1,5
1995,1,5
14700,1,0
3998,3,8
1040,1,0
3953,3,3
1016,1,6
1133,1,3
3791,3,1
3500,3,0
8896,8,6
490,4,0
6800,6,0
8707,8,7
31686,3,6
23257,2,7
