country,city,location,number,first,last
US,Elk Horn,"Iowa, Shelby",624,6,4
US,Okoboji,"Iowa, Dickinson",814,8,4
US,Center Junction,"Iowa, Jones",91,9,1
US,Ocheyedan,"Iowa, Osceola",461,4,1
US,Manson,"Iowa, Calhoun",1589,1,9
US,North English,"Iowa, Iowa",1004,1,4
US,Winfield,"Iowa, Henry",1105,1,5
US,Haverhill,"Iowa, Marshall",172,1,2
US,Defiance,"Iowa, Shelby",267,2,7
US,Odebolt,"Iowa, Sac",953,9,3
US,Carbon,"Iowa, Adams",31,3,1
US,Stone City,"Iowa, Jones",300,3,0
US,Lanesboro,"Iowa, Carroll",112,1,2
US,Rockwell City,"Iowa, Calhoun",2114,2,4
US,What Cheer,"Iowa, Keokuk",621,6,1
US,Macedonia,"Iowa, Pottawattamie",243,2,3
US,Moravia,"Iowa, Appanoose",634,6,4
US,Calamus,"Iowa, Clinton",410,4,0
US,Climbing Hill,"Iowa, Woodbury",152,1,2
US,Vail,"Iowa, Crawford",423,4,3
US,Aplington,"Iowa, Butler",1074,1,4
US,Zwingle,"Iowa, Dubuque",92,9,2
US,Wheatland,"Iowa, Clinton",731,7,1
US,Aredale,"Iowa, Butler",70,7,0
US,Union,"Iowa, Hardin",384,3,4
US,Keosauqua,"Iowa, Van Buren",923,9,3
US,Hamilton,"Iowa, Marion",132,1,2
US,Randalia,"Iowa, Fayette",55,5,5
US,Windsor Heights,"Iowa, Polk",4953,4,3
US,Ida Grove,"Iowa, Ida",2066,2,6
US,Anthon,"Iowa, Woodbury",560,5,0
US,Des Moines,"Iowa, Polk",481222,4,2
US,Wellsburg,"Iowa, Grundy",693,6,3
US,Cylinder,"Iowa, Palo Alto",86,8,6
US,Plover,"Iowa, Pocahontas",71,7,1
US,Waukee,"Iowa, Dallas",20649,2,9
US,Moorhead,"Iowa, Monona",208,2,8
US,Lake View,"Iowa, Sac",1089,1,9
US,Eldridge,"Iowa, Scott",6543,6,3
US,Roland,"Iowa, Story",1286,1,6
US,Elliott,"Iowa, Montgomery",327,3,7
US,Tiffin,"Iowa, Johnson",3361,3,1
US,Burr Oak,"Iowa, Winneshiek",242,2,2
US,Exira,"Iowa, Audubon",782,7,2
US,Estherville,"Iowa, Emmet",5640,5,0
US,Calmar,"Iowa, Winneshiek",935,9,5
US,Lucas,"Iowa, Lucas",207,2,7
US,Rome,"Iowa, Henry",116,1,6
US,Riverdale,"Iowa, Scott",438,4,8
US,Spencer,"Iowa, Clay",10769,1,9
US,Newton,"Iowa, Jasper",15505,1,5
US,Birmingham,"Iowa, Van Buren",426,4,6
US,Sandyville,"Iowa, Warren",53,5,3
US,Hills,"Iowa, Johnson",803,8,3
US,St. Benedict,"Iowa, Kossuth",18,1,8
US,Royal,"Iowa, Clay",415,4,5
US,Clarksville,"Iowa, Butler",1372,1,2
US,Hornick,"Iowa, Woodbury",219,2,9
US,Ely,"Iowa, Linn",2230,2,0
US,Reasnor,"Iowa, Jasper",155,1,5
US,Webster City,"Iowa, Hamilton",7489,7,9
US,Bouton,"Iowa, Dallas",120,1,0
US,Goose Lake,"Iowa, Clinton",225,2,5
US,Strawberry Point,"Iowa, Clayton",1233,1,3
US,Stanwood,"Iowa, Cedar",664,6,4
US,Allerton,"Iowa, Wayne",507,5,7
US,Webb,"Iowa, Clay",132,1,2
US,Irvington,"Iowa, Kossuth",0,0,0
US,Wyoming,"Iowa, Jones",518,5,8
US,Salix,"Iowa, Woodbury",386,3,6
US,Altoona,"Iowa, Polk",18699,1,9
US,Holy Cross,"Iowa, Dubuque",371,3,1
US,New Haven,"Iowa, Mitchell",58,5,8
US,Sheldahl,"Iowa, Story",323,3,3
US,Millerton,"Iowa, Wayne",42,4,2
US,Burt,"Iowa, Kossuth",507,5,7
US,North Buena Vista,"Iowa, Clayton",120,1,0
US,Adel,"Iowa, Dallas",3776,3,6
US,Maxwell,"Iowa, Story",923,9,3
US,Dows,"Iowa, Wright",512,5,2
US,Swan,"Iowa, Marion",73,7,3
US,Decorah,"Iowa, Winneshiek",8184,8,4
US,Anderson,"Iowa, Fremont",36,3,6
US,Malcom,"Iowa, Poweshiek",269,2,9
US,Masonville,"Iowa, Delaware",121,1,1
US,Tama,"Iowa, Tama",4730,4,0
US,Aurelia,"Iowa, Cherokee",969,9,9
US,Weldon,"Iowa, Decatur",116,1,6
US,Danbury,"Iowa, Woodbury",340,3,0
US,Panora,"Iowa, Guthrie",1069,1,9
US,Maloy,"Iowa, Ringgold",28,2,8
US,Granger,"Iowa, Dallas",1394,1,4
US,Yorktown,"Iowa, Page",81,8,1
US,Plymouth,"Iowa, Cerro Gordo",369,3,9
US,Fairbank,"Iowa, Buchanan",1123,1,3
US,Lorimor,"Iowa, Union",351,3,1
US,Toeterville,"Iowa, Mitchell",49,4,9
US,Little Rock,"Iowa, Lyon",442,4,2
US,Mitchellville,"Iowa, Polk",2303,2,3
US,Roseville,"Iowa, Floyd",0,0,0
US,Ricketts,"Iowa, Crawford",137,1,7
US,Lytton,"Iowa, Sac",294,2,4
US,Minburn,"Iowa, Dallas",346,3,6
US,Indianola,"Iowa, Warren",15447,1,7
US,Lineville,"Iowa, Wayne",219,2,9
US,Bellevue,"Iowa, Jackson",2524,2,4
US,Truro,"Iowa, Madison",499,4,9
US,Frytown,"Iowa, Johnson",38,3,8
US,Fort Atkinson,"Iowa, Winneshiek",323,3,3
US,Ogden,"Iowa, Boone",2022,2,2
US,Brunsville,"Iowa, Plymouth",153,1,3
US,Van Wert,"Iowa, Decatur",206,2,6
US,Matlock,"Iowa, Sioux",88,8,8
US,Modale,"Iowa, Harrison",262,2,2
US,Cincinnati,"Iowa, Appanoose",340,3,0
US,Little Cedar,"Iowa, Mitchell",17,1,7
US,Blanchard,"Iowa, Page",36,3,6
US,Garwin,"Iowa, Tama",502,5,2
US,Marion,"Iowa, Linn",39400,3,0
US,Milo,"Iowa, Warren",767,7,7
US,Delmar,"Iowa, Clinton",496,4,6
US,Norwalk,"Iowa, Warren",10896,1,6
US,Atalissa,"Iowa, Muscatine",308,3,8
US,Burlington,"Iowa, Des Moines",28830,2,0
US,Henderson,"Iowa, Mills",183,1,3
US,Rinard,"Iowa, Calhoun",50,5,0
US,Scarville,"Iowa, Winnebago",70,7,0
US,Gilbertville,"Iowa, Black Hawk",735,7,5
US,New Market,"Iowa, Taylor",405,4,5
US,Centralia,"Iowa, Dubuque",137,1,7
US,Galva,"Iowa, Ida",418,4,8
US,Yale,"Iowa, Guthrie",238,2,8
US,Burchinal,"Iowa, Cerro Gordo",58,5,8
US,St. Lucas,"Iowa, Fayette",136,1,6
US,Crescent,"Iowa, Pottawattamie",614,6,4
US,Grandview,"Iowa, Louisa",534,5,4
US,Emmetsburg,"Iowa, Palo Alto",3504,3,4
US,Martensdale,"Iowa, Warren",466,4,6
US,Park View,"Iowa, Scott",2627,2,7
US,Durant,"Iowa, Cedar",1833,1,3
US,Elkader,"Iowa, Clayton",1226,1,6
US,Arcadia,"Iowa, Carroll",487,4,7
US,Blairsburg,"Iowa, Hamilton",206,2,6
US,Alta,"Iowa, Buena Vista",1936,1,6
US,Franklin,"Iowa, Lee",135,1,5
US,Stockton,"Iowa, Muscatine",195,1,5
US,West Bend,"Iowa, Palo Alto",757,7,7
US,Cedar Rapids,"Iowa, Linn",186160,1,0
US,Swea City,"Iowa, Kossuth",513,5,3
US,Frederika,"Iowa, Bremer",201,2,1
US,Lenox,"Iowa, Taylor",1400,1,0
US,Chapin,"Iowa, Franklin",155,1,5
US,Fairfield,"Iowa, Jefferson",11361,1,1
US,Meriden,"Iowa, Cherokee",147,1,7
US,Hinton,"Iowa, Plymouth",950,9,0
US,Meyer,"Iowa, Mitchell",12,1,2
US,Cantril,"Iowa, Van Buren",210,2,0
US,Milford,"Iowa, Dickinson",3025,3,5
US,Remsen,"Iowa, Plymouth",1641,1,1
US,Keokuk,"Iowa, Lee",12866,1,6
US,Shellsburg,"Iowa, Benton",965,9,5
US,New Hartford,"Iowa, Butler",495,4,5
US,Goodell,"Iowa, Hancock",131,1,1
US,North Washington,"Iowa, Chickasaw",138,1,8
US,Titonka,"Iowa, Kossuth",452,4,2
US,Webster,"Iowa, Keokuk",70,7,0
US,Lone Rock,"Iowa, Kossuth",140,1,0
US,Carroll,"Iowa, Carroll",9758,9,8
US,Colesburg,"Iowa, Delaware",381,3,1
US,Varina,"Iowa, Pocahontas",67,6,7
US,Richland,"Iowa, Keokuk",565,5,5
US,Sidney,"Iowa, Fremont",1037,1,7
US,Oskaloosa,"Iowa, Mahaska",12636,1,6
US,West Okoboji,"Iowa, Dickinson",289,2,9
US,Rolfe,"Iowa, Pocahontas",549,5,9
US,Pleasant Plain,"Iowa, Jefferson",103,1,3
US,Chillicothe,"Iowa, Wapello",98,9,8
US,Marengo,"Iowa, Iowa",2451,2,1
US,Swaledale,"Iowa, Cerro Gordo",158,1,8
US,Rose Hill,"Iowa, Mahaska",165,1,5
US,Irwin,"Iowa, Shelby",318,3,8
US,Sioux Center,"Iowa, Sioux",7150,7,0
US,Cascade,"Iowa, Dubuque",2285,2,5
US,Sumner,"Iowa, Bremer",1993,1,3
US,Carter Lake,"Iowa, Pottawattamie",3787,3,7
US,Spring Hill,"Iowa, Warren",65,6,5
US,Cotter,"Iowa, Louisa",47,4,7
US,Peterson,"Iowa, Clay",310,3,0
US,Hawarden,"Iowa, Sioux",2491,2,1
US,Oyens,"Iowa, Plymouth",106,1,6
US,Van Meter,"Iowa, Dallas",1131,1,1
US,Imogene,"Iowa, Fremont",69,6,9
US,Forest City,"Iowa, Winnebago",3909,3,9
US,Chelsea,"Iowa, Tama",251,2,1
US,Rake,"Iowa, Winnebago",211,2,1
US,Wall Lake,"Iowa, Sac",767,7,7
US,Akron,"Iowa, Plymouth",1461,1,1
US,Hancock,"Iowa, Pottawattamie",195,1,5
US,Olin,"Iowa, Jones",689,6,9
US,Graettinger,"Iowa, Palo Alto",811,8,1
US,Nashua,"Iowa, Chickasaw",1598,1,8
US,Carlisle,"Iowa, Warren",4339,4,9
US,Rudd,"Iowa, Floyd",348,3,8
US,Decatur City,"Iowa, Decatur",182,1,2
US,Kent,"Iowa, Union",26,2,6
US,Sheffield,"Iowa, Franklin",1118,1,8
US,Boxholm,"Iowa, Boone",190,1,0
US,Ackley,"Iowa, Hardin",1525,1,5
US,Winterset,"Iowa, Madison",5127,5,7
US,Moville,"Iowa, Woodbury",1613,1,3
US,Clarion,"Iowa, Wright",2564,2,4
US,Silver City,"Iowa, Mills",245,2,5
US,Harlan,"Iowa, Shelby",4717,4,7
US,Merrill,"Iowa, Plymouth",738,7,8
US,Corydon,"Iowa, Wayne",1607,1,7
US,Central City,"Iowa, Linn",1280,1,0
US,Hartwick,"Iowa, Poweshiek",79,7,9
US,Maquoketa,"Iowa, Jackson",5936,5,6
US,Kanawha,"Iowa, Hancock",607,6,7
US,New Vienna,"Iowa, Dubuque",414,4,4
US,Green Mountain,"Iowa, Marshall",128,1,8
US,George,"Iowa, Lyon",1059,1,9
US,Carson,"Iowa, Pottawattamie",813,8,3
US,Coburg,"Iowa, Montgomery",40,4,0
US,Beaconsfield,"Iowa, Ringgold",15,1,5
US,Williams,"Iowa, Hamilton",332,3,2
US,Woden,"Iowa, Hancock",211,2,1
US,Hartford,"Iowa, Warren",770,7,0
US,Corning,"Iowa, Adams",1475,1,5
US,Milton,"Iowa, Van Buren",402,4,2
US,Bertram,"Iowa, Linn",293,2,3
US,Ventura,"Iowa, Cerro Gordo",722,7,2
US,Beaverdale,"Iowa, Des Moines",1265,1,5
US,Stockport,"Iowa, Van Buren",282,2,2
US,Parnell,"Iowa, Iowa",245,2,5
US,Portsmouth,"Iowa, Shelby",183,1,3
US,Calumet,"Iowa, O'Brien",160,1,0
US,Orange City,"Iowa, Sioux",6997,6,7
US,Craig,"Iowa, Plymouth",91,9,1
US,Preston,"Iowa, Jackson",967,9,7
US,Washburn,"Iowa, Black Hawk",800,8,0
US,Marathon,"Iowa, Buena Vista",232,2,2
US,Martinsburg,"Iowa, Keokuk",107,1,7
US,Jefferson,"Iowa, Greene",3731,3,1
US,Douds,"Iowa, Van Buren",73,7,3
US,Marysville,"Iowa, Marion",67,6,7
US,Treynor,"Iowa, Pottawattamie",960,9,0
US,Grand River,"Iowa, Decatur",216,2,6
US,Hutchins,"Iowa, Hancock",25,2,5
US,Delphos,"Iowa, Ringgold",25,2,5
US,Curlew,"Iowa, Palo Alto",56,5,6
US,Buffalo Center,"Iowa, Winnebago",893,8,3
US,Lansing,"Iowa, Allamakee",941,9,1
US,Thompson,"Iowa, Winnebago",482,4,2
US,Melrose,"Iowa, Monroe",107,1,7
US,Fraser,"Iowa, Boone",106,1,6
US,Ossian,"Iowa, Winneshiek",792,7,2
US,Drakesville,"Iowa, Davis",187,1,7
US,Woodburn,"Iowa, Clarke",200,2,0
US,Bagley,"Iowa, Guthrie",289,2,9
US,Homestead,"Iowa, Iowa",194,1,4
US,Westphalia,"Iowa, Shelby",120,1,0
US,Osceola,"Iowa, Clarke",4963,4,3
US,Miles,"Iowa, Jackson",438,4,8
US,Rickardsville,"Iowa, Dubuque",178,1,8
US,Lime Springs,"Iowa, Howard",479,4,9
US,Stanley,"Iowa, Buchanan",123,1,3
US,Dexter,"Iowa, Dallas",575,5,5
US,Battle Creek,"Iowa, Ida",690,6,0
US,Harvey,"Iowa, Marion",243,2,3
US,Knoxville,"Iowa, Marion",7212,7,2
US,Bayard,"Iowa, Guthrie",454,4,4
US,Hazleton,"Iowa, Buchanan",826,8,6
US,Clayton,"Iowa, Clayton",41,4,1
US,Quasqueton,"Iowa, Buchanan",563,5,3
US,Mona,"Iowa, Mitchell",123,1,3
US,Rhodes,"Iowa, Marshall",304,3,4
US,Lawton,"Iowa, Woodbury",962,9,2
US,Eagle Grove,"Iowa, Wright",2943,2,3
US,Asbury,"Iowa, Dubuque",5586,5,6
US,Libertyville,"Iowa, Jefferson",345,3,5
US,Marquette,"Iowa, Clayton",457,4,7
US,Holiday Lake,"Iowa, Poweshiek",356,3,6
US,Bolan,"Iowa, Worth",9,9,9
US,Lakota,"Iowa, Kossuth",281,2,1
US,Camanche,"Iowa, Clinton",4305,4,5
US,Amana,"Iowa, Iowa",390,3,0
US,Andrew,"Iowa, Jackson",412,4,2
US,Protivin,"Iowa, Howard",271,2,1
US,Paton,"Iowa, Greene",230,2,0
US,Center Point,"Iowa, Linn",2551,2,1
US,Red Oak,"Iowa, Montgomery",5277,5,7
US,Rembrandt,"Iowa, Buena Vista",200,2,0
US,Elgin,"Iowa, Fayette",637,6,7
US,McGregor,"Iowa, Clayton",844,8,4
US,Beaver,"Iowa, Boone",49,4,9
US,Centerville,"Iowa, Appanoose",5300,5,0
US,Millersburg,"Iowa, Iowa",153,1,3
US,Dow City,"Iowa, Crawford",503,5,3
US,Hawkeye,"Iowa, Fayette",414,4,4
US,Harris,"Iowa, Osceola",161,1,1
US,Mount Auburn,"Iowa, Benton",146,1,6
US,Larrabee,"Iowa, Cherokee",132,1,2
US,Sabula,"Iowa, Jackson",547,5,7
US,Woodbine,"Iowa, Harrison",1407,1,7
US,Breda,"Iowa, Carroll",477,4,7
US,Guernsey,"Iowa, Poweshiek",60,6,0
US,Sageville,"Iowa, Dubuque",103,1,3
US,Earling,"Iowa, Shelby",412,4,2
US,Baldwin,"Iowa, Jackson",103,1,3
US,Robins,"Iowa, Linn",3470,3,0
US,Glidden,"Iowa, Carroll",1116,1,6
US,Barnes City,"Iowa, Mahaska",170,1,0
US,Searsboro,"Iowa, Poweshiek",144,1,4
US,Kellerton,"Iowa, Ringgold",306,3,6
US,Kirkman,"Iowa, Shelby",62,6,2
US,Batavia,"Iowa, Jefferson",559,5,9
US,Early,"Iowa, Sac",523,5,3
US,Castana,"Iowa, Monona",135,1,5
US,Blakesburg,"Iowa, Wapello",288,2,8
US,Madrid,"Iowa, Boone",2587,2,7
US,Britt,"Iowa, Hancock",1985,1,5
US,Glenwood,"Iowa, Mills",6137,6,7
US,Welton,"Iowa, Clinton",154,1,4
US,Woolstock,"Iowa, Wright",163,1,3
US,Colfax,"Iowa, Jasper",2064,2,4
US,Pioneer,"Iowa, Humboldt",22,2,2
US,Ledyard,"Iowa, Kossuth",123,1,3
US,High Amana,"Iowa, Iowa",72,7,2
US,Melcher-Dallas,"Iowa, Marion",1247,1,7
US,Grundy Center,"Iowa, Grundy",2689,2,9
US,Dumont,"Iowa, Butler",612,6,2
US,Brighton,"Iowa, Washington",656,6,6
US,Otho,"Iowa, Webster",518,5,8
US,Van Horne,"Iowa, Benton",660,6,0
US,Johnston,"Iowa, Polk",21562,2,2
US,Bondurant,"Iowa, Polk",6178,6,8
US,Cambridge,"Iowa, Story",815,8,5
US,Fertile,"Iowa, Worth",362,3,2
US,West Chester,"Iowa, Washington",149,1,9
US,Bevington,"Iowa, Madison",69,6,9
US,Le Mars,"Iowa, Plymouth",9370,9,0
US,Essex,"Iowa, Page",753,7,3
US,Garner,"Iowa, Hancock",3038,3,8
US,Oakland Acres,"Iowa, Jasper",157,1,7
US,Morrison,"Iowa, Grundy",92,9,2
US,Gruver,"Iowa, Emmet",86,8,6
US,Gowrie,"Iowa, Webster",979,9,9
US,Walcott,"Iowa, Scott",1640,1,0
US,Ayrshire,"Iowa, Palo Alto",136,1,6
US,Tipton,"Iowa, Cedar",3064,3,4
US,Marne,"Iowa, Cass",115,1,5
US,Benton,"Iowa, Ringgold",42,4,2
US,Liscomb,"Iowa, Marshall",300,3,0
US,Lu Verne,"Iowa, Kossuth",251,2,1
US,Salem,"Iowa, Henry",382,3,2
US,Randolph,"Iowa, Fremont",152,1,2
US,Sully,"Iowa, Jasper",830,8,0
US,Montour,"Iowa, Tama",246,2,6
US,Carpenter,"Iowa, Mitchell",107,1,7
US,Dubuque,"Iowa, Dubuque",68573,6,3
US,Low Moor,"Iowa, Clinton",269,2,9
US,Kingsley,"Iowa, Plymouth",1426,1,6
US,Ashton,"Iowa, Osceola",427,4,7
US,Udell,"Iowa, Appanoose",45,4,5
US,Kinross,"Iowa, Keokuk",71,7,1
US,Scranton,"Iowa, Greene",530,5,0
US,East Amana,"Iowa, Iowa",11,1,1
US,Larchwood,"Iowa, Lyon",877,8,7
US,Urbana,"Iowa, Benton",1470,1,0
US,Durango,"Iowa, Dubuque",20,2,0
US,Mount Sterling,"Iowa, Van Buren",49,4,9
US,Fostoria,"Iowa, Clay",228,2,8
US,Bassett,"Iowa, Chickasaw",64,6,4
US,Farmington,"Iowa, Van Buren",628,6,8
US,Earlham,"Iowa, Madison",1400,1,0
US,Evansdale,"Iowa, Black Hawk",4763,4,3
US,Story City,"Iowa, Story",3277,3,7
US,Waucoma,"Iowa, Fayette",247,2,7
US,Waverly,"Iowa, Bremer",8841,8,1
US,Somers,"Iowa, Calhoun",106,1,6
US,Colwell,"Iowa, Floyd",70,7,0
US,Traer,"Iowa, Tama",1627,1,7
US,Minden,"Iowa, Pottawattamie",589,5,9
US,Morley,"Iowa, Jones",113,1,3
US,Columbus Junction,"Iowa, Louisa",1859,1,9
US,Clemons,"Iowa, Marshall",147,1,7
US,Riceville,"Iowa, Howard",790,7,0
US,Hospers,"Iowa, Sioux",704,7,4
US,Magnolia,"Iowa, Harrison",174,1,4
US,Greenville,"Iowa, Clay",69,6,9
US,Council Bluffs,"Iowa, Pottawattamie",62316,6,6
US,Beacon,"Iowa, Mahaska",485,4,5
US,McClelland,"Iowa, Pottawattamie",152,1,2
US,South Amana,"Iowa, Iowa",110,1,0
US,Oakville,"Iowa, Louisa",170,1,0
US,Soldier,"Iowa, Monona",164,1,4
US,Beaman,"Iowa, Grundy",187,1,7
US,Shannon City,"Iowa, Union",70,7,0
US,Wallingford,"Iowa, Emmet",178,1,8
US,Deloit,"Iowa, Crawford",259,2,9
US,Onslow,"Iowa, Jones",193,1,3
US,Linden,"Iowa, Dallas",200,2,0
US,St. Charles,"Iowa, Madison",621,6,1
US,Vining,"Iowa, Tama",48,4,8
US,Floyd,"Iowa, Floyd",318,3,8
US,Doon,"Iowa, Lyon",596,5,6
US,Avoca,"Iowa, Pottawattamie",1518,1,8
US,Bedford,"Iowa, Taylor",1398,1,8
US,Greeley,"Iowa, Delaware",244,2,4
US,Stanhope,"Iowa, Hamilton",403,4,3
US,Alleman,"Iowa, Polk",458,4,8
US,Clearfield,"Iowa, Taylor",346,3,6
US,Sigourney,"Iowa, Keokuk",2002,2,2
US,Popejoy,"Iowa, Franklin",76,7,6
US,Barnum,"Iowa, Webster",185,1,5
US,Numa,"Iowa, Appanoose",88,8,8
US,Plano,"Iowa, Appanoose",67,6,7
US,Jolley,"Iowa, Calhoun",26,2,6
US,Havelock,"Iowa, Pocahontas",129,1,9
US,Orchard,"Iowa, Mitchell",71,7,1
US,Prairieburg,"Iowa, Linn",186,1,6
US,Columbus City,"Iowa, Louisa",381,3,1
US,Correctionville,"Iowa, Woodbury",801,8,1
US,Schaller,"Iowa, Sac",735,7,5
US,Auburn,"Iowa, Sac",309,3,9
US,Manilla,"Iowa, Crawford",765,7,5
US,Logan,"Iowa, Harrison",1439,1,9
US,New Hampton,"Iowa, Chickasaw",3146,3,6
US,Rock Valley,"Iowa, Sioux",3409,3,9
US,Moulton,"Iowa, Appanoose",575,5,5
US,Blairstown,"Iowa, Benton",667,6,7
US,Lake Mills,"Iowa, Winnebago",2019,2,9
US,Martelle,"Iowa, Jones",249,2,9
US,University Park,"Iowa, Mahaska",475,4,5
US,River Sioux,"Iowa, Harrison",112,1,2
US,Dyersville,"Iowa, Dubuque",3765,3,5
US,Oxford,"Iowa, Johnson",808,8,8
US,Marcus,"Iowa, Cherokee",1050,1,0
US,Mapleton,"Iowa, Monona",1180,1,0
US,Rutland,"Iowa, Humboldt",123,1,3
US,Charles City,"Iowa, Floyd",7425,7,5
US,Belle Plaine,"Iowa, Benton",2441,2,1
US,Ollie,"Iowa, Keokuk",208,2,8
US,Readlyn,"Iowa, Bremer",838,8,8
US,Earlville,"Iowa, Delaware",777,7,7
US,Portland,"Iowa, Cerro Gordo",36,3,6
US,Hartley,"Iowa, O'Brien",1587,1,7
US,Orient,"Iowa, Adair",374,3,4
US,Shell Rock,"Iowa, Butler",1287,1,7
US,Fruitland,"Iowa, Muscatine",988,9,8
US,West Point,"Iowa, Lee",941,9,1
US,Perry,"Iowa, Dallas",7444,7,4
US,Deep River,"Iowa, Poweshiek",268,2,8
US,Sloan,"Iowa, Woodbury",977,9,7
US,Blockton,"Iowa, Taylor",187,1,7
US,Arion,"Iowa, Crawford",108,1,8
US,Ottosen,"Iowa, Humboldt",37,3,7
US,Panorama Park,"Iowa, Scott",150,1,0
US,Hepburn,"Iowa, Page",22,2,2
US,Renwick,"Iowa, Humboldt",265,2,5
US,Randall,"Iowa, Hamilton",165,1,5
US,Lawler,"Iowa, Chickasaw",421,4,1
US,Hayesville,"Iowa, Keokuk",49,4,9
US,Coulter,"Iowa, Franklin",266,2,6
US,Humboldt,"Iowa, Humboldt",5139,5,9
US,Struble,"Iowa, Plymouth",79,7,9
US,Mount Pleasant,"Iowa, Henry",8465,8,5
US,Iowa Falls,"Iowa, Hardin",4886,4,6
US,Arlington,"Iowa, Fayette",402,4,2
US,West Branch,"Iowa, Cedar",2393,2,3
US,Leighton,"Iowa, Mahaska",159,1,9
US,Atkins,"Iowa, Benton",1870,1,0
US,Newell,"Iowa, Buena Vista",861,8,1
US,Houghton,"Iowa, Lee",138,1,8
US,Morning Sun,"Iowa, Louisa",818,8,8
US,Farmersburg,"Iowa, Clayton",270,2,0
US,Blue Grass,"Iowa, Scott",1680,1,0
US,Prescott,"Iowa, Adams",238,2,8
US,Garrison,"Iowa, Benton",358,3,8
US,Dana,"Iowa, Greene",69,6,9
US,Galt,"Iowa, Wright",31,3,1
US,Charlotte,"Iowa, Clinton",370,3,0
US,Rochester,"Iowa, Cedar",45,4,5
US,Shelby,"Iowa, Shelby",619,6,9
US,Cherokee,"Iowa, Cherokee",4353,4,3
US,Patterson,"Iowa, Madison",162,1,2
US,Dayton,"Iowa, Webster",798,7,8
US,Algona,"Iowa, Kossuth",5251,5,1
US,Brooklyn,"Iowa, Poweshiek",1391,1,1
US,Chester,"Iowa, Howard",121,1,1
US,Bradgate,"Iowa, Humboldt",83,8,3
US,Blencoe,"Iowa, Monona",199,1,9
US,Duncan,"Iowa, Hancock",94,9,4
US,Ringsted,"Iowa, Emmet",380,3,0
US,University Heights,"Iowa, Johnson",1070,1,0
US,Lake Park,"Iowa, Dickinson",1120,1,0
US,Bankston,"Iowa, Dubuque",27,2,7
US,Alexander,"Iowa, Franklin",164,1,4
US,Guthrie Center,"Iowa, Guthrie",1503,1,3
US,Walford,"Iowa, Benton",1450,1,0
US,Wellman,"Iowa, Washington",1419,1,9
US,Vincent,"Iowa, Webster",164,1,4
US,Hedrick,"Iowa, Keokuk",744,7,4
US,Lost Nation,"Iowa, Clinton",418,4,8
US,Maurice,"Iowa, Sioux",271,2,1
US,Harpers Ferry,"Iowa, Allamakee",321,3,1
US,Lake Panorama,"Iowa, Guthrie",1086,1,6
US,Manning,"Iowa, Carroll",1443,1,3
US,Manly,"Iowa, Worth",1298,1,8
US,Lisbon,"Iowa, Linn",2239,2,9
US,Thayer,"Iowa, Union",56,5,6
US,Gilmore City,"Iowa, Humboldt",477,4,7
US,Toledo,"Iowa, Tama",2164,2,4
US,Clarinda,"Iowa, Page",5184,5,4
US,Conroy,"Iowa, Iowa",293,2,3
US,New Liberty,"Iowa, Scott",143,1,3
US,Chatsworth,"Iowa, Sioux",80,8,0
US,Thor,"Iowa, Humboldt",179,1,9
US,Berkley,"Iowa, Boone",34,3,4
US,Yetter,"Iowa, Calhoun",32,3,2
US,Prairie City,"Iowa, Jasper",1727,1,7
US,Lowden,"Iowa, Cedar",772,7,2
US,Leon,"Iowa, Decatur",1843,1,3
US,Eddyville,"Iowa, Wapello",1008,1,8
US,Meservey,"Iowa, Cerro Gordo",244,2,4
US,Kiron,"Iowa, Crawford",270,2,0
US,Epworth,"Iowa, Dubuque",1945,1,5
US,Spillville,"Iowa, Winneshiek",351,3,1
US,Ruthven,"Iowa, Palo Alto",706,7,6
US,California Junction,"Iowa, Harrison",56,5,6
US,Leland,"Iowa, Winnebago",277,2,7
US,St. Ansgar,"Iowa, Mitchell",1125,1,5
US,Mystic,"Iowa, Appanoose",405,4,5
US,Buckeye,"Iowa, Hardin",106,1,6
US,Belmond,"Iowa, Wright",2317,2,7
US,Monroe,"Iowa, Jasper",1864,1,4
US,Pomeroy,"Iowa, Calhoun",612,6,2
US,Grant,"Iowa, Montgomery",85,8,5
US,West Union,"Iowa, Fayette",2346,2,6
US,Cumming,"Iowa, Warren",411,4,1
US,Luxemburg,"Iowa, Dubuque",247,2,7
US,Delhi,"Iowa, Delaware",472,4,2
US,Paullina,"Iowa, O'Brien",989,9,9
US,Monticello,"Iowa, Jones",3242,3,2
US,Athelstan,"Iowa, Taylor",10,1,0
US,Bartlett,"Iowa, Fremont",0,0,0
US,Malvern,"Iowa, Mills",1094,1,4
US,Clermont,"Iowa, Fayette",597,5,7
US,Ottumwa,"Iowa, Wapello",24206,2,6
US,Hastings,"Iowa, Mills",150,1,0
US,Dysart,"Iowa, Tama",1333,1,3
US,Terril,"Iowa, Dickinson",345,3,5
US,Truesdale,"Iowa, Buena Vista",78,7,8
US,Lester,"Iowa, Lyon",304,3,4
US,Bancroft,"Iowa, Kossuth",705,7,5
US,Wayland,"Iowa, Henry",952,9,2
US,Plainfield,"Iowa, Bremer",418,4,8
US,Dixon,"Iowa, Scott",250,2,0
US,Denison,"Iowa, Crawford",8303,8,3
US,College Springs,"Iowa, Page",205,2,5
US,Garden Grove,"Iowa, Decatur",201,2,1
